instance_id,task,condition,style,gold,model,model_family,is_think,node_naming,predicted,predicted_first,looped_on_correct_answer,parsed,exact,primary,truncated_but_correct,truncated_but_partial_credit,absolute_error,non_terminating,non_terminating_source,n_new_tokens,wording,has_marker,shortcut_score,response_len_chars,failure_type,length_outlier
cycle_check/diverse/ba/0,cycle_check,all,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,5761,unaffected,True,0.946,18618.0,correct,False
cycle_check/diverse/ba/0,cycle_check,clustering,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1256,unaffected,True,0.832,3813.0,correct,False
cycle_check/diverse/ba/0,cycle_check,components,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1309,unaffected,True,1.0,3908.0,correct,False
cycle_check/diverse/ba/0,cycle_check,degree,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,6427,unaffected,True,0.946,15367.0,correct,False
cycle_check/diverse/ba/0,cycle_check,filler,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1533,revised,True,0.832,5848.0,correct,False
cycle_check/diverse/ba/0,cycle_check,none,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2610,unaffected,True,0.832,7496.0,correct,False
cycle_check/diverse/ba/0,cycle_check,rwse,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1364,unaffected,True,0.832,4910.0,correct,False
cycle_check/diverse/ba/1,cycle_check,all,zero_shot,"No, there is no cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,4083,unaffected,True,0.946,15013.0,correct,False
cycle_check/diverse/ba/1,cycle_check,clustering,zero_shot,"No, there is no cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,1051,unaffected,True,0.832,4006.0,correct,False
cycle_check/diverse/ba/1,cycle_check,components,zero_shot,"No, there is no cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,2497,unaffected,True,1.0,8627.0,correct,False
cycle_check/diverse/ba/1,cycle_check,degree,zero_shot,"No, there is no cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,No,Yes,,True,1.0,1.0,False,False,,False,generator,3269,unaffected,True,0.946,12821.0,correct,False
cycle_check/diverse/ba/1,cycle_check,filler,zero_shot,"No, there is no cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,1553,revised,True,0.832,5873.0,correct,False
cycle_check/diverse/ba/1,cycle_check,none,zero_shot,"No, there is no cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,2538,unaffected,True,0.832,9894.0,correct,False
cycle_check/diverse/ba/1,cycle_check,rwse,zero_shot,"No, there is no cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,1278,unaffected,True,0.832,4635.0,correct,False
cycle_check/diverse/ba/2,cycle_check,all,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,3043,unaffected,True,0.946,9430.0,correct,False
cycle_check/diverse/ba/2,cycle_check,clustering,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,3203,unaffected,True,0.832,10466.0,correct,False
cycle_check/diverse/ba/2,cycle_check,components,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1674,unaffected,True,1.0,5947.0,correct,False
cycle_check/diverse/ba/2,cycle_check,degree,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,7168,unaffected,True,0.946,15719.0,correct,False
cycle_check/diverse/ba/2,cycle_check,filler,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1074,revised,True,0.832,3255.0,correct,False
cycle_check/diverse/ba/2,cycle_check,none,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,833,unaffected,True,0.832,2929.0,correct,False
cycle_check/diverse/ba/2,cycle_check,rwse,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1387,unaffected,True,0.832,4035.0,correct,False
cycle_check/diverse/ba/3,cycle_check,all,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2500,unaffected,True,0.946,9533.0,correct,False
cycle_check/diverse/ba/3,cycle_check,clustering,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2063,unaffected,True,0.832,6992.0,correct,False
cycle_check/diverse/ba/3,cycle_check,components,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1897,unaffected,True,1.0,6738.0,correct,False
cycle_check/diverse/ba/3,cycle_check,degree,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,3574,unaffected,True,0.946,9867.0,correct,False
cycle_check/diverse/ba/3,cycle_check,filler,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2006,revised,True,0.832,5993.0,correct,False
cycle_check/diverse/ba/3,cycle_check,none,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1737,unaffected,True,0.832,5686.0,correct,False
cycle_check/diverse/ba/3,cycle_check,rwse,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1916,unaffected,True,0.832,6575.0,correct,False
cycle_check/diverse/ba/4,cycle_check,all,zero_shot,"No, there is no cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,4083,unaffected,True,0.946,15013.0,correct,False
cycle_check/diverse/ba/4,cycle_check,clustering,zero_shot,"No, there is no cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,1051,unaffected,True,0.832,4006.0,correct,False
cycle_check/diverse/ba/4,cycle_check,components,zero_shot,"No, there is no cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,2497,unaffected,True,1.0,8627.0,correct,False
cycle_check/diverse/ba/4,cycle_check,degree,zero_shot,"No, there is no cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,No,Yes,,True,1.0,1.0,False,False,,False,generator,3269,unaffected,True,0.946,12821.0,correct,False
cycle_check/diverse/ba/4,cycle_check,filler,zero_shot,"No, there is no cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,1553,revised,True,0.832,5873.0,correct,False
cycle_check/diverse/ba/4,cycle_check,none,zero_shot,"No, there is no cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,2538,unaffected,True,0.832,9894.0,correct,False
cycle_check/diverse/ba/4,cycle_check,rwse,zero_shot,"No, there is no cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,1278,unaffected,True,0.832,4635.0,correct,False
cycle_check/diverse/sbm/0,cycle_check,all,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,4415,unaffected,True,0.946,14052.0,correct,False
cycle_check/diverse/sbm/0,cycle_check,clustering,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2920,unaffected,True,0.832,10110.0,correct,False
cycle_check/diverse/sbm/0,cycle_check,components,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2742,unaffected,True,1.0,7158.0,correct,False
cycle_check/diverse/sbm/0,cycle_check,degree,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,12708,unaffected,True,0.946,28277.0,correct,False
cycle_check/diverse/sbm/0,cycle_check,filler,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,5044,revised,True,0.832,12098.0,correct,False
cycle_check/diverse/sbm/0,cycle_check,none,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,7633,unaffected,True,0.832,17094.0,correct,False
cycle_check/diverse/sbm/0,cycle_check,rwse,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2461,unaffected,True,0.832,7932.0,correct,False
cycle_check/diverse/sbm/1,cycle_check,all,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2033,unaffected,True,0.946,7730.0,correct,False
cycle_check/diverse/sbm/1,cycle_check,clustering,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,3876,unaffected,True,0.832,11932.0,correct,False
cycle_check/diverse/sbm/1,cycle_check,components,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1769,unaffected,True,1.0,3816.0,correct,False
cycle_check/diverse/sbm/1,cycle_check,degree,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,3020,unaffected,True,0.946,7479.0,correct,False
cycle_check/diverse/sbm/1,cycle_check,filler,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1866,revised,True,0.832,5960.0,correct,False
cycle_check/diverse/sbm/1,cycle_check,none,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2045,unaffected,True,0.832,4286.0,correct,False
cycle_check/diverse/sbm/1,cycle_check,rwse,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1595,unaffected,True,0.832,5911.0,correct,False
cycle_check/diverse/sbm/2,cycle_check,all,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1351,unaffected,True,0.946,4705.0,correct,False
cycle_check/diverse/sbm/2,cycle_check,clustering,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,13751,unaffected,True,0.832,30841.0,correct,True
cycle_check/diverse/sbm/2,cycle_check,components,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1653,unaffected,True,1.0,4680.0,correct,False
cycle_check/diverse/sbm/2,cycle_check,degree,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,No,,True,1.0,1.0,False,False,,False,generator,9333,unaffected,True,0.946,22881.0,correct,False
cycle_check/diverse/sbm/2,cycle_check,filler,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1185,revised,True,0.832,4119.0,correct,False
cycle_check/diverse/sbm/2,cycle_check,none,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,No,,True,1.0,1.0,False,False,,False,generator,1186,unaffected,True,0.832,3836.0,correct,False
cycle_check/diverse/sbm/2,cycle_check,rwse,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1361,unaffected,True,0.832,5019.0,correct,False
cycle_check/diverse/sbm/3,cycle_check,all,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,False,True,0.0,0.0,False,False,,True,generator,16384,unaffected,False,0.946,17090.0,non_terminating,False
cycle_check/diverse/sbm/3,cycle_check,clustering,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2671,unaffected,True,0.832,8287.0,correct,False
cycle_check/diverse/sbm/3,cycle_check,components,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1001,unaffected,True,1.0,2873.0,correct,False
cycle_check/diverse/sbm/3,cycle_check,degree,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,No,,True,1.0,1.0,False,False,,False,generator,10544,unaffected,True,0.946,23294.0,correct,False
cycle_check/diverse/sbm/3,cycle_check,filler,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1616,revised,True,0.832,5011.0,correct,False
cycle_check/diverse/sbm/3,cycle_check,none,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1465,unaffected,True,0.832,3271.0,correct,False
cycle_check/diverse/sbm/3,cycle_check,rwse,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,4058,unaffected,True,0.832,12880.0,correct,False
cycle_check/diverse/sfn/0,cycle_check,all,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,3174,unaffected,True,0.946,8720.0,correct,False
cycle_check/diverse/sfn/0,cycle_check,clustering,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2145,unaffected,True,0.832,5711.0,correct,False
cycle_check/diverse/sfn/0,cycle_check,components,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1263,unaffected,True,1.0,3848.0,correct,False
cycle_check/diverse/sfn/0,cycle_check,degree,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1387,unaffected,True,0.946,4491.0,correct,False
cycle_check/diverse/sfn/0,cycle_check,filler,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2251,revised,True,0.832,6170.0,correct,False
cycle_check/diverse/sfn/0,cycle_check,none,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1890,unaffected,True,0.832,4929.0,correct,False
cycle_check/diverse/sfn/0,cycle_check,rwse,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1562,unaffected,True,0.832,4894.0,correct,False
cycle_check/diverse/sfn/1,cycle_check,all,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2272,unaffected,True,0.946,7897.0,correct,False
cycle_check/diverse/sfn/1,cycle_check,clustering,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1622,unaffected,True,0.832,5265.0,correct,False
cycle_check/diverse/sfn/1,cycle_check,components,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1201,unaffected,True,1.0,4034.0,correct,False
cycle_check/diverse/sfn/1,cycle_check,degree,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,3233,unaffected,True,0.946,9411.0,correct,False
cycle_check/diverse/sfn/1,cycle_check,filler,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1740,revised,True,0.832,4881.0,correct,False
cycle_check/diverse/sfn/1,cycle_check,none,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,747,unaffected,True,0.832,2403.0,correct,False
cycle_check/diverse/sfn/1,cycle_check,rwse,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1276,unaffected,True,0.832,3828.0,correct,False
cycle_check/diverse/sfn/2,cycle_check,all,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2445,unaffected,True,0.946,7671.0,correct,False
cycle_check/diverse/sfn/2,cycle_check,clustering,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2521,unaffected,True,0.832,7539.0,correct,False
cycle_check/diverse/sfn/2,cycle_check,components,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1505,unaffected,True,1.0,5073.0,correct,False
cycle_check/diverse/sfn/2,cycle_check,degree,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,6306,unaffected,True,0.946,17024.0,correct,False
cycle_check/diverse/sfn/2,cycle_check,filler,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,3191,revised,True,0.832,9386.0,correct,False
cycle_check/diverse/sfn/2,cycle_check,none,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2473,unaffected,True,0.832,6936.0,correct,False
cycle_check/diverse/sfn/2,cycle_check,rwse,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2756,unaffected,True,0.832,9554.0,correct,False
cycle_check/diverse/sfn/3,cycle_check,all,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,902,unaffected,True,0.946,2888.0,correct,False
cycle_check/diverse/sfn/3,cycle_check,clustering,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2310,unaffected,True,0.832,7009.0,correct,False
cycle_check/diverse/sfn/3,cycle_check,components,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1513,unaffected,True,1.0,4362.0,correct,False
cycle_check/diverse/sfn/3,cycle_check,degree,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,4713,unaffected,True,0.946,11150.0,correct,False
cycle_check/diverse/sfn/3,cycle_check,filler,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2648,revised,True,0.832,7832.0,correct,False
cycle_check/diverse/sfn/3,cycle_check,none,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2232,unaffected,True,0.832,5712.0,correct,False
cycle_check/diverse/sfn/3,cycle_check,rwse,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1099,unaffected,True,0.832,3570.0,correct,False
cycle_check/diverse/complete/0,cycle_check,all,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2768,unaffected,True,0.946,11192.0,correct,False
cycle_check/diverse/complete/0,cycle_check,clustering,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1370,unaffected,True,0.832,5432.0,correct,False
cycle_check/diverse/complete/0,cycle_check,components,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2321,unaffected,True,1.0,7850.0,correct,False
cycle_check/diverse/complete/0,cycle_check,degree,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1829,unaffected,True,0.946,6247.0,correct,False
cycle_check/diverse/complete/0,cycle_check,filler,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,True,True,0.0,0.0,True,False,,True,generator,16384,revised,True,0.832,47333.0,non_terminating,True
cycle_check/diverse/complete/0,cycle_check,none,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2068,unaffected,True,0.832,5886.0,correct,False
cycle_check/diverse/complete/0,cycle_check,rwse,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1202,unaffected,True,0.832,4398.0,correct,False
cycle_check/diverse/complete/1,cycle_check,all,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2768,unaffected,True,0.946,11192.0,correct,False
cycle_check/diverse/complete/1,cycle_check,clustering,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1370,unaffected,True,0.832,5432.0,correct,False
cycle_check/diverse/complete/1,cycle_check,components,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2321,unaffected,True,1.0,7850.0,correct,False
cycle_check/diverse/complete/1,cycle_check,degree,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1829,unaffected,True,0.946,6247.0,correct,False
cycle_check/diverse/complete/1,cycle_check,filler,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,True,True,0.0,0.0,True,False,,True,generator,16384,revised,True,0.832,47333.0,non_terminating,True
cycle_check/diverse/complete/1,cycle_check,none,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2068,unaffected,True,0.832,5886.0,correct,False
cycle_check/diverse/complete/1,cycle_check,rwse,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1202,unaffected,True,0.832,4398.0,correct,False
cycle_check/diverse/complete/2,cycle_check,all,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2768,unaffected,True,0.946,11192.0,correct,False
cycle_check/diverse/complete/2,cycle_check,clustering,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1370,unaffected,True,0.832,5432.0,correct,False
cycle_check/diverse/complete/2,cycle_check,components,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2321,unaffected,True,1.0,7850.0,correct,False
cycle_check/diverse/complete/2,cycle_check,degree,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1829,unaffected,True,0.946,6247.0,correct,False
cycle_check/diverse/complete/2,cycle_check,filler,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,True,True,0.0,0.0,True,False,,True,generator,16384,revised,True,0.832,47333.0,non_terminating,True
cycle_check/diverse/complete/2,cycle_check,none,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2068,unaffected,True,0.832,5886.0,correct,False
cycle_check/diverse/complete/2,cycle_check,rwse,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1202,unaffected,True,0.832,4398.0,correct,False
cycle_check/diverse/complete/3,cycle_check,all,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2768,unaffected,True,0.946,11192.0,correct,False
cycle_check/diverse/complete/3,cycle_check,clustering,zero_shot,"Yes, there is a cycle",qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1370,unaffected,True,0.832,5432.0,correct,False
