instance_id,task,condition,style,gold,model,model_family,is_think,node_naming,predicted,predicted_first,looped_on_correct_answer,parsed,exact,primary,truncated_but_correct,truncated_but_partial_credit,absolute_error,non_terminating,non_terminating_source,n_new_tokens,wording,has_marker,shortcut_score,response_len_chars,failure_type,length_outlier
node_degree/size40/p0.2/59,node_degree,clustering,zero_shot,12,qwen3-4b-think,qwen3-4b,True,integer,12,26,,True,1.0,1.0,False,False,0.0,False,generator,1273,unaffected,True,0.082,3081,correct,False
node_count/size40/p0.2/60,node_count,none,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,1698,unaffected,True,0.064,3386,correct,False
connected_nodes/size40/p0.2/60,connected_nodes,rwse,zero_shot,"0, 3, 8, 30, 33, 36, 37, 38",qwen3-4b-think,qwen3-4b,True,integer,"0, 3, 8, 30, 33, 36, 37, 38",27,,True,1.0,1.0,False,False,,False,generator,2279,unaffected,True,0.082,7040,correct,True
edge_count/size40/p0.2/61,edge_count,components,zero_shot,142,qwen3-4b-think,qwen3-4b,True,integer,142,142,True,True,0.0,0.0,True,False,0.0,True,generator,8192,unaffected,True,0.018,16106,non_terminating,False
edge_existence/size40/p0.2/61,edge_existence,filler,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,622,revised,True,0.498,1897,correct,False
node_degree/size40/p0.2/62,node_degree,degree,zero_shot,7,qwen3-4b-think,qwen3-4b,True,integer,7,7,,True,1.0,1.0,False,False,0.0,False,generator,850,unaffected,True,1.0,2212,correct,False
cycle_check/size40/p0.2/62,cycle_check,all,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2617,unaffected,True,0.946,6942,correct,False
connected_nodes/size40/p0.2/63,connected_nodes,clustering,zero_shot,"1, 11, 15, 22, 23, 28, 34",qwen3-4b-think,qwen3-4b,True,integer,"1, 11, 15, 22, 23, 28, 34",30,,True,1.0,1.0,False,False,,False,generator,759,unaffected,True,0.082,2104,correct,False
edge_count/size40/p0.2/64,edge_count,none,zero_shot,153,qwen3-4b-think,qwen3-4b,True,integer,153,153,,True,1.0,1.0,False,False,0.0,False,generator,7283,unaffected,True,0.018,15108,correct,False
edge_existence/size40/p0.2/64,edge_existence,rwse,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,772,revised,True,0.642,2294,correct,False
node_degree/size40/p0.2/65,node_degree,components,zero_shot,5,qwen3-4b-think,qwen3-4b,True,integer,5,5,,True,1.0,1.0,False,False,0.0,False,generator,1133,unaffected,True,0.082,3346,correct,False
cycle_check/size40/p0.2/65,cycle_check,filler,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1726,revised,True,0.832,5390,correct,False
connected_nodes/size40/p0.2/66,connected_nodes,degree,zero_shot,"0, 6, 9, 10, 11, 14, 21, 24, 28, 34",qwen3-4b-think,qwen3-4b,True,integer,"0, 6, 9, 10, 11, 14, 21, 24, 28, 34",31,,True,1.0,1.0,False,False,,False,generator,617,unaffected,True,0.208,1466,correct,False
node_count/size40/p0.2/67,node_count,all,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,420,unaffected,True,1.0,1185,correct,False
edge_existence/size40/p0.2/67,edge_existence,clustering,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,528,revised,True,0.72,1457,correct,False
node_degree/size40/p0.2/68,node_degree,none,zero_shot,4,qwen3-4b-think,qwen3-4b,True,integer,4,4,,True,1.0,1.0,False,False,0.0,False,generator,1243,unaffected,True,0.082,4299,correct,False
cycle_check/size40/p0.2/68,cycle_check,rwse,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2076,unaffected,True,0.832,8093,correct,False
connected_nodes/size40/p0.2/69,connected_nodes,components,zero_shot,"10, 14, 21, 25, 31, 33, 34, 37",qwen3-4b-think,qwen3-4b,True,integer,"10, 14, 21, 25, 31, 33, 34, 37",23,,True,1.0,1.0,False,False,,False,generator,597,unaffected,True,0.082,1583,correct,False
node_count/size40/p0.2/70,node_count,filler,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,432,revised,True,1.0,1597,correct,False
edge_existence/size40/p0.2/70,edge_existence,degree,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,635,revised,True,0.794,1864,correct,False
edge_count/size40/p0.2/71,edge_count,all,zero_shot,147,qwen3-4b-think,qwen3-4b,True,integer,1,0,False,True,0.0,0.0,False,False,146.0,True,generator,8192,unaffected,True,1.0,21095,non_terminating,False
cycle_check/size40/p0.2/71,cycle_check,clustering,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2312,unaffected,True,0.832,6466,correct,False
connected_nodes/size40/p0.2/72,connected_nodes,none,zero_shot,"4, 16, 19, 21, 25, 30, 32, 34",qwen3-4b-think,qwen3-4b,True,integer,"4, 16, 19, 21, 25, 30, 32, 34",8,,True,1.0,1.0,False,False,,False,generator,756,unaffected,True,0.082,2010,correct,False
node_count/size40/p0.2/73,node_count,rwse,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,660,unaffected,True,1.0,1547,correct,False
edge_existence/size40/p0.2/73,edge_existence,components,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,603,revised,True,0.498,1932,correct,False
edge_count/size40/p0.2/74,edge_count,filler,zero_shot,143,qwen3-4b-think,qwen3-4b,True,integer,-3,0,False,True,0.0,0.0,False,False,146.0,True,generator,8192,revised,False,0.018,15872,non_terminating,False
cycle_check/size40/p0.2/74,cycle_check,degree,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,3229,unaffected,True,0.946,7539,correct,False
node_degree/size40/p0.2/75,node_degree,all,zero_shot,7,qwen3-4b-think,qwen3-4b,True,integer,7,7,,True,1.0,1.0,False,False,0.0,False,generator,564,unaffected,True,1.0,1707,correct,False
node_count/size40/p0.2/76,node_count,clustering,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,716,unaffected,True,1.0,1834,correct,False
edge_existence/size40/p0.2/76,edge_existence,none,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,770,revised,True,0.498,2192,correct,False
edge_count/size40/p0.2/77,edge_count,rwse,zero_shot,162,qwen3-4b-think,qwen3-4b,True,integer,156,0,,True,0.0,0.0,False,False,6.0,False,generator,7914,unaffected,True,0.018,16669,wrong,False
cycle_check/size40/p0.2/77,cycle_check,components,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1798,unaffected,True,1.0,4873,correct,False
node_degree/size40/p0.2/78,node_degree,filler,zero_shot,7,qwen3-4b-think,qwen3-4b,True,integer,7,7,,True,1.0,1.0,False,False,0.0,False,generator,568,revised,True,0.082,1948,correct,False
node_count/size40/p0.2/79,node_count,degree,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,765,unaffected,True,1.0,2518,correct,False
connected_nodes/size40/p0.2/79,connected_nodes,all,zero_shot,"0, 9, 12, 23, 24, 27, 31, 32",qwen3-4b-think,qwen3-4b,True,integer,"0, 9, 12, 23, 24, 27, 31, 32",18,,True,1.0,1.0,False,False,,False,generator,779,unaffected,True,0.352,2231,correct,False
edge_count/size40/p0.2/80,edge_count,clustering,zero_shot,128,qwen3-4b-think,qwen3-4b,True,integer,128,128,,True,1.0,1.0,False,False,0.0,False,generator,7019,unaffected,True,0.148,14311,correct,False
cycle_check/size40/p0.2/80,cycle_check,none,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1220,unaffected,True,0.832,4154,correct,False
node_degree/size40/p0.2/81,node_degree,rwse,zero_shot,7,qwen3-4b-think,qwen3-4b,True,integer,7,7,,True,1.0,1.0,False,False,0.0,False,generator,671,unaffected,True,0.616,2161,correct,False
node_count/size40/p0.2/82,node_count,components,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,911,unaffected,True,0.076,2577,correct,False
connected_nodes/size40/p0.2/82,connected_nodes,filler,zero_shot,"2, 6, 9, 23",qwen3-4b-think,qwen3-4b,True,integer,"2, 6, 9, 23",11,,True,1.0,1.0,False,False,,False,generator,487,revised,True,0.082,1670,correct,False
edge_count/size40/p0.2/83,edge_count,degree,zero_shot,151,qwen3-4b-think,qwen3-4b,True,integer,151,151,True,True,0.0,0.0,True,False,0.0,True,generator,8192,unaffected,True,1.0,26801,non_terminating,False
edge_existence/size40/p0.2/83,edge_existence,all,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,862,revised,True,0.794,2239,correct,False
node_degree/size40/p0.2/84,node_degree,clustering,zero_shot,11,qwen3-4b-think,qwen3-4b,True,integer,11,11,,True,1.0,1.0,False,False,0.0,False,generator,572,unaffected,True,0.082,1578,correct,False
node_count/size40/p0.2/85,node_count,none,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,1181,unaffected,True,0.064,3743,correct,False
connected_nodes/size40/p0.2/85,connected_nodes,rwse,zero_shot,"5, 19, 23, 27, 29, 36",qwen3-4b-think,qwen3-4b,True,integer,"5, 19, 23, 27, 29, 36",16,,True,1.0,1.0,False,False,,False,generator,508,unaffected,True,0.082,1524,correct,False
edge_count/size40/p0.2/86,edge_count,components,zero_shot,147,qwen3-4b-think,qwen3-4b,True,integer,147,147,True,True,0.0,0.0,True,False,0.0,True,generator,8192,unaffected,True,0.018,16584,non_terminating,False
edge_existence/size40/p0.2/86,edge_existence,filler,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,665,revised,True,0.498,1785,correct,False
node_degree/size40/p0.2/87,node_degree,degree,zero_shot,11,qwen3-4b-think,qwen3-4b,True,integer,11,11,,True,1.0,1.0,False,False,0.0,False,generator,768,unaffected,True,1.0,2214,correct,False
cycle_check/size40/p0.2/87,cycle_check,all,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,984,unaffected,True,0.946,3459,correct,False
connected_nodes/size40/p0.2/88,connected_nodes,clustering,zero_shot,"3, 21, 32, 34, 39",qwen3-4b-think,qwen3-4b,True,integer,"3, 21, 32, 34, 39",8,,True,1.0,1.0,False,False,,False,generator,737,unaffected,True,0.082,2246,correct,False
edge_count/size40/p0.2/89,edge_count,none,zero_shot,139,qwen3-4b-think,qwen3-4b,True,integer,34,0,False,True,0.0,0.0,False,False,105.0,True,generator,8192,unaffected,False,0.018,15678,non_terminating,False
edge_existence/size40/p0.2/89,edge_existence,rwse,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,808,revised,True,0.642,2350,correct,False
node_degree/size40/p0.2/90,node_degree,components,zero_shot,5,qwen3-4b-think,qwen3-4b,True,integer,5,5,,True,1.0,1.0,False,False,0.0,False,generator,828,unaffected,True,0.082,2583,correct,False
cycle_check/size40/p0.2/90,cycle_check,filler,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1894,revised,True,0.832,5682,correct,False
connected_nodes/size40/p0.2/91,connected_nodes,degree,zero_shot,"0, 3, 6, 12, 22, 31, 34, 37, 39",qwen3-4b-think,qwen3-4b,True,integer,"0, 3, 6, 12, 22, 31, 34, 37, 39",13,,True,1.0,1.0,False,False,,False,generator,1901,unaffected,True,0.208,4645,correct,False
node_count/size40/p0.2/92,node_count,all,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,879,unaffected,True,1.0,1709,correct,False
edge_existence/size40/p0.2/92,edge_existence,clustering,zero_shot,Yes,qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,324,revised,True,0.72,1028,correct,False
node_degree/size40/p0.2/93,node_degree,none,zero_shot,13,qwen3-4b-think,qwen3-4b,True,integer,13,13,,True,1.0,1.0,False,False,0.0,False,generator,1584,unaffected,True,0.082,3784,correct,False
cycle_check/size40/p0.2/93,cycle_check,rwse,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1213,unaffected,True,0.832,4554,correct,False
connected_nodes/size40/p0.2/94,connected_nodes,components,zero_shot,"4, 6, 7, 16, 23, 24, 26, 27, 28, 31, 37, 38",qwen3-4b-think,qwen3-4b,True,integer,"4, 6, 7, 16, 23, 24, 26, 27, 28, 31, 37, 38",20,,True,1.0,1.0,False,False,,False,generator,717,unaffected,True,0.082,1645,correct,False
node_count/size40/p0.2/95,node_count,filler,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,585,revised,True,1.0,2116,correct,False
edge_existence/size40/p0.2/95,edge_existence,degree,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,833,revised,True,0.794,2137,correct,False
edge_count/size40/p0.2/96,edge_count,all,zero_shot,162,qwen3-4b-think,qwen3-4b,True,integer,28,0,False,True,0.0,0.0,False,False,134.0,True,generator,8192,unaffected,True,1.0,18931,non_terminating,False
cycle_check/size40/p0.2/96,cycle_check,clustering,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2063,unaffected,True,0.832,5660,correct,False
connected_nodes/size40/p0.2/97,connected_nodes,none,zero_shot,"6, 9, 13, 14, 17, 22, 33",qwen3-4b-think,qwen3-4b,True,integer,"6, 9, 13, 14, 17, 22, 33",11,,True,1.0,1.0,False,False,,False,generator,693,unaffected,True,0.082,1953,correct,False
node_count/size40/p0.2/98,node_count,rwse,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,406,unaffected,True,1.0,1039,correct,False
edge_existence/size40/p0.2/98,edge_existence,components,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,795,revised,True,0.498,2383,correct,False
edge_count/size40/p0.2/99,edge_count,filler,zero_shot,139,qwen3-4b-think,qwen3-4b,True,integer,139,139,,True,1.0,1.0,False,False,0.0,False,generator,7095,revised,True,0.018,15134,correct,False
cycle_check/size40/p0.2/99,cycle_check,degree,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1934,unaffected,True,0.946,5167,correct,False
node_degree/size40/p0.35/0,node_degree,all,zero_shot,14,qwen3-4b-think,qwen3-4b,True,integer,14,14,,True,1.0,1.0,False,False,0.0,False,generator,772,unaffected,True,1.0,2120,correct,False
node_count/size40/p0.35/1,node_count,clustering,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,779,unaffected,True,1.0,2020,correct,False
edge_existence/size40/p0.35/1,edge_existence,none,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,1081,revised,True,0.498,2852,correct,False
edge_count/size40/p0.35/2,edge_count,rwse,zero_shot,272,qwen3-4b-think,qwen3-4b,True,integer,272,272,True,True,0.0,0.0,True,False,0.0,True,generator,8192,unaffected,True,0.018,14851,non_terminating,False
cycle_check/size40/p0.35/2,cycle_check,components,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1600,unaffected,True,1.0,5309,correct,False
node_degree/size40/p0.35/3,node_degree,filler,zero_shot,15,qwen3-4b-think,qwen3-4b,True,integer,15,15,,True,1.0,1.0,False,False,0.0,False,generator,708,revised,True,0.082,1784,correct,False
node_count/size40/p0.35/4,node_count,degree,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,1450,unaffected,True,1.0,3966,correct,False
connected_nodes/size40/p0.35/4,connected_nodes,all,zero_shot,"1, 2, 7, 8, 9, 13, 15, 18, 21, 22, 26, 32, 38",qwen3-4b-think,qwen3-4b,True,integer,"1, 2, 7, 8, 9, 13, 15, 18, 21, 22, 26, 32, 38",34,,True,1.0,1.0,False,False,,False,generator,706,unaffected,True,0.352,1611,correct,False
edge_count/size40/p0.35/5,edge_count,clustering,zero_shot,273,qwen3-4b-think,qwen3-4b,True,integer,12,0,False,True,0.0,0.0,False,False,261.0,True,generator,8192,unaffected,False,0.148,13285,non_terminating,False
cycle_check/size40/p0.35/5,cycle_check,none,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,668,unaffected,True,0.832,2323,correct,False
node_degree/size40/p0.35/6,node_degree,rwse,zero_shot,17,qwen3-4b-think,qwen3-4b,True,integer,17,17,,True,1.0,1.0,False,False,0.0,False,generator,1185,unaffected,True,0.616,2730,correct,False
node_count/size40/p0.35/7,node_count,components,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,822,unaffected,True,0.076,2232,correct,False
connected_nodes/size40/p0.35/7,connected_nodes,filler,zero_shot,"0, 3, 4, 10, 12, 13, 18, 19, 31, 32, 34, 36, 39",qwen3-4b-think,qwen3-4b,True,integer,"0, 3, 4, 10, 12, 13, 18, 19, 31, 32, 34, 36, 39",9,,True,1.0,1.0,False,False,,False,generator,668,revised,True,0.082,1965,correct,False
edge_count/size40/p0.35/8,edge_count,degree,zero_shot,281,qwen3-4b-think,qwen3-4b,True,integer,281,0,,True,1.0,1.0,False,False,0.0,False,generator,3019,unaffected,True,1.0,6306,correct,False
edge_existence/size40/p0.35/8,edge_existence,all,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,630,revised,True,0.794,1531,correct,False
node_degree/size40/p0.35/9,node_degree,clustering,zero_shot,13,qwen3-4b-think,qwen3-4b,True,integer,13,13,,True,1.0,1.0,False,False,0.0,False,generator,648,unaffected,True,0.082,1568,correct,False
node_count/size40/p0.35/10,node_count,none,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,943,unaffected,True,0.064,2503,correct,False
connected_nodes/size40/p0.35/10,connected_nodes,rwse,zero_shot,"3, 4, 7, 14, 15, 16, 17, 20, 21, 22, 27, 28, 30, 31, 37",qwen3-4b-think,qwen3-4b,True,integer,"3, 4, 7, 14, 15, 16, 17, 20, 21, 22, 27, 28, 30, 31, 37",11,,True,1.0,1.0,False,False,,False,generator,912,unaffected,True,0.082,2524,correct,False
edge_count/size40/p0.35/11,edge_count,components,zero_shot,267,qwen3-4b-think,qwen3-4b,True,integer,267,267,,True,1.0,1.0,False,False,0.0,False,generator,6631,unaffected,True,0.018,11633,correct,False
edge_existence/size40/p0.35/11,edge_existence,filler,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,1051,revised,True,0.498,2497,correct,False
node_degree/size40/p0.35/12,node_degree,degree,zero_shot,12,qwen3-4b-think,qwen3-4b,True,integer,12,12,,True,1.0,1.0,False,False,0.0,False,generator,1240,unaffected,True,1.0,3697,correct,False
cycle_check/size40/p0.35/12,cycle_check,all,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,5645,unaffected,True,0.946,19206,correct,True
connected_nodes/size40/p0.35/13,connected_nodes,clustering,zero_shot,"1, 2, 3, 4, 10, 20, 23, 24, 26, 27, 30, 31, 33, 37",qwen3-4b-think,qwen3-4b,True,integer,"1, 2, 3, 4, 10, 20, 23, 24, 26, 27, 30, 31, 33, 37",5,,True,1.0,1.0,False,False,,False,generator,928,unaffected,True,0.082,2077,correct,False
edge_count/size40/p0.35/14,edge_count,none,zero_shot,261,qwen3-4b-think,qwen3-4b,True,integer,14,0,False,True,0.0,0.0,False,False,247.0,True,generator,8192,unaffected,False,0.018,13605,non_terminating,False
edge_existence/size40/p0.35/14,edge_existence,rwse,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,968,revised,True,0.642,2503,correct,False
node_degree/size40/p0.35/15,node_degree,components,zero_shot,13,qwen3-4b-think,qwen3-4b,True,integer,13,13,,True,1.0,1.0,False,False,0.0,False,generator,2211,unaffected,True,0.082,4896,correct,False
cycle_check/size40/p0.35/15,cycle_check,filler,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1497,revised,True,0.832,4670,correct,False
connected_nodes/size40/p0.35/16,connected_nodes,degree,zero_shot,"2, 16, 18, 20, 21, 22, 23, 31, 34, 35, 36",qwen3-4b-think,qwen3-4b,True,integer,"2, 16, 18, 20, 21, 22, 23, 31, 34, 35, 36",32,,True,1.0,1.0,False,False,,False,generator,1334,unaffected,True,0.208,3202,correct,False
node_count/size40/p0.35/17,node_count,all,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,673,unaffected,True,1.0,1674,correct,False
edge_existence/size40/p0.35/17,edge_existence,clustering,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,672,revised,True,0.72,1605,correct,False
node_degree/size40/p0.35/18,node_degree,none,zero_shot,13,qwen3-4b-think,qwen3-4b,True,integer,13,13,,True,1.0,1.0,False,False,0.0,False,generator,795,unaffected,True,0.082,2167,correct,False
cycle_check/size40/p0.35/18,cycle_check,rwse,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1940,unaffected,True,0.832,7822,correct,False
connected_nodes/size40/p0.35/19,connected_nodes,components,zero_shot,"3, 4, 8, 11, 13, 19, 21, 22, 25, 28, 31, 32, 35",qwen3-4b-think,qwen3-4b,True,integer,"3, 4, 8, 11, 13, 19, 21, 22, 25, 28, 31, 32, 35",18,,True,1.0,1.0,False,False,,False,generator,973,unaffected,True,0.082,2191,correct,False
node_count/size40/p0.35/20,node_count,filler,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,446,revised,True,1.0,1635,correct,False
edge_existence/size40/p0.35/20,edge_existence,degree,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,741,revised,True,0.794,1910,correct,False
edge_count/size40/p0.35/21,edge_count,all,zero_shot,285,qwen3-4b-think,qwen3-4b,True,integer,15,0,False,True,0.0,0.0,False,False,270.0,True,generator,8192,unaffected,False,1.0,19847,non_terminating,False
cycle_check/size40/p0.35/21,cycle_check,clustering,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2369,unaffected,True,0.832,6917,correct,False
connected_nodes/size40/p0.35/22,connected_nodes,none,zero_shot,"5, 6, 8, 11, 12, 14, 15, 17, 18, 20, 22, 24, 27, 35, 36",qwen3-4b-think,qwen3-4b,True,integer,"5, 6, 8, 11, 12, 14, 15, 17, 18, 20, 22, 24, 27, 35, 36",38,,True,1.0,1.0,False,False,,False,generator,638,unaffected,True,0.082,1617,correct,False
node_count/size40/p0.35/23,node_count,rwse,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,577,unaffected,True,1.0,1623,correct,False
edge_existence/size40/p0.35/23,edge_existence,components,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,1307,revised,True,0.498,3338,correct,False
edge_count/size40/p0.35/24,edge_count,filler,zero_shot,278,qwen3-4b-think,qwen3-4b,True,integer,1,2,False,True,0.0,0.0,False,False,277.0,True,generator,8192,revised,False,0.018,14034,non_terminating,False
cycle_check/size40/p0.35/24,cycle_check,degree,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,3585,unaffected,True,0.946,10234,correct,False
node_degree/size40/p0.35/25,node_degree,all,zero_shot,15,qwen3-4b-think,qwen3-4b,True,integer,15,15,,True,1.0,1.0,False,False,0.0,False,generator,439,unaffected,True,1.0,1354,correct,False
node_count/size40/p0.35/26,node_count,clustering,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,832,unaffected,True,1.0,2258,correct,False
edge_existence/size40/p0.35/26,edge_existence,none,zero_shot,No,qwen3-4b-think,qwen3-4b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,1078,revised,True,0.498,2627,correct,False
edge_count/size40/p0.35/27,edge_count,rwse,zero_shot,295,qwen3-4b-think,qwen3-4b,True,integer,20,0,False,True,0.0,0.0,False,False,275.0,True,generator,8192,unaffected,False,0.018,14331,non_terminating,False
cycle_check/size40/p0.35/27,cycle_check,components,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2612,unaffected,True,1.0,5770,correct,False
node_degree/size40/p0.35/28,node_degree,filler,zero_shot,20,qwen3-4b-think,qwen3-4b,True,integer,20,20,,True,1.0,1.0,False,False,0.0,False,generator,798,revised,True,0.082,1667,correct,False
node_count/size40/p0.35/29,node_count,degree,zero_shot,40,qwen3-4b-think,qwen3-4b,True,integer,40,40,,True,1.0,1.0,False,False,0.0,False,generator,991,unaffected,True,1.0,2490,correct,False
connected_nodes/size40/p0.35/29,connected_nodes,all,zero_shot,"0, 2, 3, 7, 12, 16, 19, 28, 31, 34, 36, 37, 39",qwen3-4b-think,qwen3-4b,True,integer,"0, 2, 3, 7, 12, 16, 19, 28, 31, 34, 36, 37, 39",35,,True,1.0,1.0,False,False,,False,generator,766,unaffected,True,0.352,1778,correct,False
edge_count/size40/p0.35/30,edge_count,clustering,zero_shot,279,qwen3-4b-think,qwen3-4b,True,integer,2,279,False,True,0.0,0.0,False,False,277.0,True,generator,8192,unaffected,True,0.148,14406,non_terminating,False
cycle_check/size40/p0.35/30,cycle_check,none,zero_shot,"Yes, there is a cycle",qwen3-4b-think,qwen3-4b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1038,unaffected,True,0.832,3550,correct,False
