index,num_nodes,num_edges,density,degree_mean,degree_std,degree_min,degree_max,component_count,circuit_rank,is_tree,is_forest,is_bipartite,has_isolated_node,triangle_count,is_triangle_free,clustering_mean,size_bucket
232,6,6,0.4,2.0,1.1547005383792515,1,4,1,1,False,False,False,False,1,False,0.25,small
233,9,5,0.1388888888888889,1.1111111111111112,0.8748897637790901,0,3,4,0,False,True,True,True,0,True,0.0,small
234,17,8,0.058823529411764705,0.9411764705882353,0.9982683969692436,0,3,10,1,False,False,True,True,0,True,0.0,large
235,10,12,0.26666666666666666,2.4,1.1135528725660044,1,4,1,3,False,False,False,False,2,False,0.2166666666666667,medium
236,7,12,0.5714285714285714,3.4285714285714284,1.3997084244475304,1,5,1,6,False,False,False,False,8,False,0.6571428571428571,small
237,13,25,0.32051282051282054,3.8461538461538463,1.4595127662315597,2,6,1,13,False,False,False,False,9,False,0.2743589743589744,medium
238,15,45,0.42857142857142855,6.0,1.3165611772087666,4,8,1,31,False,False,False,False,27,False,0.3701587301587302,large
239,13,73,0.9358974358974359,11.23076923076923,0.696568087549032,10,12,1,61,False,False,False,False,233,False,0.9332556332556332,medium
240,13,35,0.44871794871794873,5.384615384615385,1.3323467750529825,3,7,1,23,False,False,False,False,22,False,0.3978021978021978,medium
241,14,18,0.1978021978021978,2.5714285714285716,1.178030178747903,1,5,1,5,False,False,False,False,2,False,0.1619047619047619,medium
242,7,17,0.8095238095238095,4.857142857142857,0.8329931278350429,4,6,1,11,False,False,False,False,18,False,0.8190476190476189,small
243,10,24,0.5333333333333333,4.8,1.7776388834631178,1,7,1,15,False,False,False,False,21,False,0.5361904761904761,medium
244,16,92,0.7666666666666667,11.5,1.3228756555322954,10,14,1,77,False,False,False,False,246,False,0.7559655622155622,large
245,19,152,0.8888888888888888,16.0,1.4867838833500564,13,18,1,134,False,False,False,False,683,False,0.8931364043593145,large
246,5,10,1.0,4.0,0.0,4,4,1,6,False,False,False,False,10,False,1.0,small
247,14,75,0.8241758241758241,10.714285714285714,1.2777531299998797,8,13,1,62,False,False,False,False,202,False,0.8185267113838544,medium
248,11,49,0.8909090909090909,8.909090909090908,0.899954085146515,7,10,1,39,False,False,False,False,116,False,0.8914862914862914,medium
249,16,35,0.2916666666666667,4.375,1.5360257159305635,2,8,1,20,False,False,False,False,14,False,0.31145833333333334,large
250,16,0,0.0,0.0,0.0,0,0,16,0,False,True,True,True,0,True,0.0,large
251,16,4,0.03333333333333333,0.5,0.6123724356957945,0,2,12,0,False,True,True,True,0,True,0.0,large
252,11,31,0.5636363636363636,5.636363636363637,1.6663911618021234,4,10,1,21,False,False,False,False,30,False,0.6142857142857143,medium
253,10,32,0.7111111111111111,6.4,1.6852299546352716,4,9,1,23,False,False,False,False,46,False,0.7951587301587303,medium
254,7,6,0.2857142857142857,1.7142857142857142,1.1605769149479945,0,3,3,2,False,False,False,True,1,False,0.23809523809523808,small
255,8,20,0.7142857142857143,5.0,1.224744871391589,3,7,1,13,False,False,False,False,19,False,0.7023809523809524,small
256,17,56,0.4117647058823529,6.588235294117647,2.1978284343846357,3,10,1,40,False,False,False,False,50,False,0.4551820728291316,large
257,18,122,0.7973856209150327,13.555555555555555,1.8625616238044678,10,16,1,105,False,False,False,False,419,False,0.8106601731601732,large
258,7,6,0.2857142857142857,1.7142857142857142,1.0301575072754257,0,3,2,1,False,False,False,True,1,False,0.23809523809523808,small
259,16,51,0.425,6.375,1.7633419974582356,4,10,1,36,False,False,False,False,47,False,0.4918650793650794,large
260,11,4,0.07272727272727272,0.7272727272727273,0.7496555682941201,0,2,7,0,False,True,True,True,0,True,0.0,medium
261,19,135,0.7894736842105263,14.210526315789474,1.2388002416778758,12,17,1,117,False,False,False,False,467,False,0.7815324768111146,large
262,14,82,0.9010989010989011,11.714285714285714,0.7953949089757174,11,13,1,69,False,False,False,False,263,False,0.8947552447552446,medium
263,18,26,0.16993464052287582,2.888888888888889,1.2422599874998832,1,6,1,9,False,False,False,False,3,False,0.09074074074074073,large
264,13,65,0.8333333333333334,10.0,0.9607689228305228,8,12,1,53,False,False,False,False,160,False,0.8138472638472639,medium
265,17,74,0.5441176470588235,8.705882352941176,1.9331384382535275,6,14,1,58,False,False,False,False,110,False,0.5686493245316775,large
266,14,58,0.6373626373626373,8.285714285714286,1.7083229633001997,4,11,1,45,False,False,False,False,92,False,0.6415069057926202,medium
267,19,146,0.8538011695906432,15.368421052631579,1.5290356890877843,13,18,1,128,False,False,False,False,602,False,0.8543582750239097,large
268,12,34,0.5151515151515151,5.666666666666667,1.4337208778404378,3,8,1,23,False,False,False,False,28,False,0.49841269841269836,medium
269,17,10,0.07352941176470588,1.1764705882352942,0.8564835163859433,0,3,7,0,False,True,True,True,0,True,0.0,large
270,14,90,0.989010989010989,12.857142857142858,0.34992710611188255,12,13,1,77,False,False,False,False,352,False,0.989010989010989,medium
271,9,33,0.9166666666666666,7.333333333333333,0.816496580927726,6,8,1,25,False,False,False,False,65,False,0.9298941798941799,small
272,19,27,0.15789473684210525,2.8421052631578947,1.3084003047006372,1,5,1,9,False,False,False,False,4,False,0.17719298245614035,large
273,19,128,0.7485380116959064,13.473684210526315,0.8806947647727111,12,15,1,110,False,False,False,False,390,False,0.7308218097691782,large
274,17,66,0.4852941176470588,7.764705882352941,1.8951769051278837,5,12,1,50,False,False,False,False,78,False,0.49410915881504125,large
275,8,12,0.42857142857142855,3.0,1.6583123951777,0,6,2,6,False,False,False,True,7,False,0.675,small
276,19,70,0.4093567251461988,7.368421052631579,1.6290302674254908,5,10,1,52,False,False,False,False,60,False,0.3738512949039265,large
277,11,28,0.509090909090909,5.090909090909091,1.311109554714178,3,7,1,18,False,False,False,False,18,False,0.4861471861471861,medium
278,14,67,0.7362637362637363,9.571428571428571,1.6781914463529615,6,12,1,54,False,False,False,False,146,False,0.7577767470624615,medium
279,14,89,0.978021978021978,12.714285714285714,0.45175395145262565,12,13,1,76,False,False,False,False,340,False,0.9773559773559773,medium
280,8,28,1.0,7.0,0.0,7,7,1,21,False,False,False,False,56,False,1.0,small
281,19,170,0.9941520467836257,17.894736842105264,0.30689220499185793,17,18,1,152,False,False,False,False,952,False,0.9941520467836258,large
282,7,18,0.8571428571428571,5.142857142857143,0.9897433186107869,3,6,1,12,False,False,False,False,23,False,0.9142857142857143,small
283,15,25,0.23809523809523808,3.3333333333333335,1.8856180831641267,1,7,1,11,False,False,False,False,7,False,0.266031746031746,large
284,13,21,0.2692307692307692,3.230769230769231,1.8040060614705498,0,6,2,10,False,False,False,True,9,False,0.43076923076923074,medium
285,15,37,0.3523809523809524,4.933333333333334,2.1123972690339814,2,10,1,23,False,False,False,False,22,False,0.41343915343915344,large
286,18,43,0.28104575163398693,4.777777777777778,1.6850834320114556,1,7,1,26,False,False,False,False,20,False,0.28148148148148144,large
287,12,24,0.36363636363636365,4.0,1.6832508230603465,1,7,1,13,False,False,False,False,11,False,0.296031746031746,medium
288,10,34,0.7555555555555555,6.8,0.7483314773547882,6,8,1,25,False,False,False,False,47,False,0.7100000000000001,medium
289,5,5,0.5,2.0,0.6324555320336759,1,3,1,1,False,False,False,False,1,False,0.4666666666666667,small
290,8,2,0.07142857142857142,0.5,0.7071067811865476,0,2,6,0,False,True,True,True,0,True,0.0,small
291,14,57,0.6263736263736264,8.142857142857142,1.5518257844571737,5,10,1,44,False,False,False,False,88,False,0.6179705215419501,medium
292,19,116,0.6783625730994152,12.210526315789474,2.1170721432756596,9,18,1,98,False,False,False,False,306,False,0.6916032539871548,large
293,16,39,0.325,4.875,1.8666480653835098,1,8,1,24,False,False,False,False,18,False,0.2811011904761904,large
294,6,10,0.6666666666666666,3.3333333333333335,0.4714045207910317,3,4,1,5,False,False,False,False,4,False,0.5,small
295,14,84,0.9230769230769231,12.0,0.8451542547285166,10,13,1,71,False,False,False,False,285,False,0.9222666222666221,medium
296,12,3,0.045454545454545456,0.5,0.6454972243679028,0,2,9,0,False,True,True,True,0,True,0.0,medium
297,10,39,0.8666666666666667,7.8,0.8717797887081347,7,9,1,30,False,False,False,False,77,False,0.8642857142857142,medium
298,19,59,0.34502923976608185,6.2105263157894735,1.9078493642517744,3,11,1,41,False,False,False,False,36,False,0.32876889192678665,large
299,8,17,0.6071428571428571,4.25,1.1989578808281798,2,6,1,10,False,False,False,False,13,False,0.7166666666666667,small
300,5,0,0.0,0.0,0.0,0,0,5,0,False,True,True,True,0,True,0.0,small
301,14,89,0.978021978021978,12.714285714285714,0.45175395145262565,12,13,1,76,False,False,False,False,340,False,0.9773559773559775,medium
302,10,32,0.7111111111111111,6.4,0.9165151389911681,5,8,1,23,False,False,False,False,40,False,0.6954761904761904,medium
303,14,48,0.5274725274725275,6.857142857142857,1.7261494247992246,4,10,1,35,False,False,False,False,50,False,0.5324263038548753,medium
304,11,16,0.2909090909090909,2.909090909090909,1.2398346997259868,1,5,1,6,False,False,False,False,5,False,0.3545454545454545,medium
305,19,41,0.23976608187134502,4.315789473684211,1.5577524828367098,2,7,1,23,False,False,False,False,11,False,0.18721804511278198,large
306,5,4,0.4,1.6,0.8,1,3,1,0,True,True,True,False,0,True,0.0,small
307,7,15,0.7142857142857143,4.285714285714286,1.4846149779161804,1,6,1,9,False,False,False,False,16,False,0.7571428571428572,small
308,17,106,0.7794117647058824,12.470588235294118,1.6130952000943632,10,15,1,90,False,False,False,False,323,False,0.784452802099861,large
309,8,13,0.4642857142857143,3.25,0.9682458365518543,2,5,1,6,False,False,False,False,5,False,0.3708333333333333,small
310,8,26,0.9285714285714286,6.5,0.5,6,7,1,19,False,False,False,False,44,False,0.9190476190476191,small
311,6,3,0.2,1.0,0.816496580927726,0,2,3,0,False,True,True,True,0,True,0.0,small
312,5,4,0.4,1.6,1.019803902718557,0,3,2,1,False,False,False,True,1,False,0.4666666666666666,small
313,15,99,0.9428571428571428,13.2,0.653197264742181,12,14,1,85,False,False,False,False,379,False,0.9394827394827396,large
314,12,16,0.24242424242424243,2.6666666666666665,1.649915822768611,0,7,2,6,False,False,False,True,4,False,0.40079365079365076,medium
315,14,45,0.4945054945054945,6.428571428571429,1.6781914463529615,2,8,1,32,False,False,False,False,46,False,0.46955782312925176,medium
316,19,99,0.5789473684210527,10.421052631578947,1.8443595229405507,8,14,1,81,False,False,False,False,186,False,0.5876337113179219,large
317,17,126,0.9264705882352942,14.823529411764707,0.9226110083151837,13,16,1,110,False,False,False,False,539,False,0.9256733462615817,large
318,17,68,0.5,8.0,2.1693045781865616,4,12,1,52,False,False,False,False,93,False,0.5129275952805363,large
319,18,75,0.49019607843137253,8.333333333333334,2.185812841434,4,12,1,58,False,False,False,False,92,False,0.49673320506653845,large
320,7,1,0.047619047619047616,0.2857142857142857,0.45175395145262565,0,1,6,0,False,True,True,True,0,True,0.0,small
321,19,161,0.9415204678362573,16.94736842105263,0.8869631340185642,16,18,1,143,False,False,False,False,807,False,0.9407292741658067,large
322,5,1,0.1,0.4,0.48989794855663565,0,1,4,0,False,True,True,True,0,True,0.0,small
323,9,21,0.5833333333333334,4.666666666666667,1.699673171197595,1,7,1,13,False,False,False,False,19,False,0.617989417989418,small
324,10,40,0.8888888888888888,8.0,0.8944271909999159,6,9,1,31,False,False,False,False,84,False,0.8933333333333333,medium
325,15,95,0.9047619047619048,12.666666666666666,0.7888106377466154,11,14,1,81,False,False,False,False,333,False,0.8982461982461983,large
326,19,51,0.2982456140350877,5.368421052631579,1.5290356890877843,3,8,1,33,False,False,False,False,26,False,0.3160401002506266,large
327,15,54,0.5142857142857142,7.2,1.375984496036686,5,9,1,40,False,False,False,False,52,False,0.45222222222222225,large
328,19,15,0.08771929824561403,1.5789473684210527,0.8775437895017404,0,3,5,1,False,False,False,True,1,False,0.12280701754385963,large
329,12,35,0.5303030303030303,5.833333333333333,1.3437096247164249,3,8,1,24,False,False,False,False,27,False,0.48511904761904767,medium
330,8,23,0.8214285714285714,5.75,0.6614378277661477,5,7,1,16,False,False,False,False,29,False,0.7827380952380953,small
331,15,21,0.2,2.8,1.2754084313139327,0,5,2,8,False,False,False,True,2,False,0.07333333333333333,large
332,8,2,0.07142857142857142,0.5,0.7071067811865476,0,2,6,0,False,True,True,True,0,True,0.0,small
333,14,91,1.0,13.0,0.0,13,13,1,78,False,False,False,False,364,False,1.0,medium
334,19,136,0.7953216374269005,14.31578947368421,1.3785053530219784,12,17,1,118,False,False,False,False,480,False,0.7881767097711371,large
335,14,27,0.2967032967032967,3.857142857142857,1.5050933932646768,2,8,1,14,False,False,False,False,8,False,0.3056122448979592,medium
336,12,28,0.42424242424242425,4.666666666666667,1.5456030825826172,3,7,1,17,False,False,False,False,20,False,0.5166666666666667,medium
337,14,84,0.9230769230769231,12.0,0.7559289460184544,11,13,1,71,False,False,False,False,284,False,0.9189477189477188,medium
338,14,76,0.8351648351648352,10.857142857142858,1.355261854357877,8,13,1,63,False,False,False,False,212,False,0.839180660609232,medium
339,8,24,0.8571428571428571,6.0,0.8660254037844386,5,7,1,17,False,False,False,False,35,False,0.8702380952380953,small
340,17,27,0.19852941176470587,3.176470588235294,1.2478354962115545,1,6,1,11,False,False,False,False,5,False,0.1627450980392157,large
341,10,20,0.4444444444444444,4.0,1.2649110640673518,2,6,1,11,False,False,False,False,8,False,0.31333333333333335,medium
342,19,142,0.8304093567251462,14.947368421052632,1.2762479634718042,13,17,1,124,False,False,False,False,549,False,0.8245446761700633,large
343,13,69,0.8846153846153846,10.615384615384615,1.146128032750103,9,12,1,57,False,False,False,False,198,False,0.8887334887334888,medium
344,7,1,0.047619047619047616,0.2857142857142857,0.45175395145262565,0,1,6,0,False,True,True,True,0,True,0.0,small
345,6,13,0.8666666666666667,4.333333333333333,0.7453559924999298,3,5,1,8,False,False,False,False,13,False,0.8999999999999999,small
346,14,47,0.5164835164835165,6.714285714285714,1.7083229633001997,4,9,1,34,False,False,False,False,49,False,0.5276643990929705,medium
347,17,129,0.9485294117647058,15.176470588235293,0.8564835163859433,13,16,1,113,False,False,False,False,580,False,0.9493051066580478,large
348,16,101,0.8416666666666667,12.625,1.3635890143294642,9,14,1,86,False,False,False,False,334,False,0.8473994755244756,large
349,8,22,0.7857142857142857,5.5,1.224744871391589,4,7,1,15,False,False,False,False,29,False,0.8928571428571429,small
350,5,2,0.2,0.8,0.7483314773547883,0,2,3,0,False,True,True,True,0,True,0.0,small
351,17,8,0.058823529411764705,0.9411764705882353,0.8022459821756386,0,2,9,0,False,True,True,True,0,True,0.0,large
352,17,50,0.36764705882352944,5.882352941176471,2.2197602663662597,2,10,1,34,False,False,False,False,40,False,0.38837535014005603,large
353,11,34,0.6181818181818182,6.181818181818182,1.2662171161076472,4,8,1,24,False,False,False,False,36,False,0.5844155844155844,medium
354,14,5,0.054945054945054944,0.7142857142857143,0.5890150893739515,0,2,9,0,False,True,True,True,0,True,0.0,medium
355,11,31,0.5636363636363636,5.636363636363637,1.4937887931959075,3,8,1,21,False,False,False,False,29,False,0.5523809523809523,medium
356,11,35,0.6363636363636364,6.363636363636363,1.6663911618021234,3,9,1,25,False,False,False,False,45,False,0.71010101010101,medium
357,9,8,0.2222222222222222,1.7777777777777777,1.227262335243029,0,4,2,1,False,False,False,True,1,False,0.09259259259259259,small
358,13,36,0.46153846153846156,5.538461538461538,1.7371676600978792,3,10,1,24,False,False,False,False,28,False,0.5013431013431013,medium
359,18,36,0.23529411764705882,4.0,1.855921454276674,1,7,1,19,False,False,False,False,10,False,0.27328042328042323,large
360,19,81,0.47368421052631576,8.526315789473685,2.4358813611381334,4,14,1,63,False,False,False,False,112,False,0.5084792400581875,large
361,18,22,0.1437908496732026,2.4444444444444446,1.2120791238484128,0,5,2,6,False,False,False,True,0,True,0.0,large
362,5,7,0.7,2.8,0.7483314773547882,2,4,1,3,False,False,False,False,3,False,0.7666666666666666,small
363,6,12,0.8,4.0,0.5773502691896257,3,5,1,7,False,False,False,False,9,False,0.7277777777777777,small
364,12,6,0.09090909090909091,1.0,0.7071067811865476,0,2,6,0,False,True,True,True,0,True,0.0,medium
365,18,43,0.28104575163398693,4.777777777777778,1.511274500970605,2,7,1,26,False,False,False,False,19,False,0.29444444444444445,large
366,11,52,0.9454545454545454,9.454545454545455,0.6555547773570889,8,10,1,42,False,False,False,False,139,False,0.9452380952380952,medium
367,15,45,0.42857142857142855,6.0,1.632993161855452,3,8,1,31,False,False,False,False,32,False,0.39650793650793653,large
368,10,5,0.1111111111111111,1.0,1.0,0,3,5,0,False,True,True,True,0,True,0.0,medium
369,16,118,0.9833333333333333,14.75,0.5590169943749475,13,15,1,103,False,False,False,False,533,False,0.9845238095238096,large
370,16,93,0.775,11.625,1.4523687548277813,9,15,1,78,False,False,False,False,258,False,0.7738445582195582,large
371,19,64,0.3742690058479532,6.7368421052631575,2.313395892193254,3,11,1,46,False,False,False,False,48,False,0.3352548036758563,large
372,7,7,0.3333333333333333,2.0,1.0690449676496976,1,4,1,1,False,False,False,False,1,False,0.3095238095238095,small
373,16,78,0.65,9.75,2.1937410968480306,6,14,1,63,False,False,False,False,159,False,0.6737887112887113,large
374,14,56,0.6153846153846154,8.0,1.927248223318863,5,11,1,43,False,False,False,False,88,False,0.6325963718820862,medium
375,17,70,0.5147058823529411,8.235294117647058,1.6637806616154058,5,11,1,54,False,False,False,False,89,False,0.4944147355912062,large
376,17,8,0.058823529411764705,0.9411764705882353,0.8022459821756386,0,2,9,0,False,True,True,True,0,True,0.0,large
377,9,3,0.08333333333333333,0.6666666666666666,0.6666666666666666,0,2,6,0,False,True,True,True,0,True,0.0,small
378,16,78,0.65,9.75,1.7853571071357126,6,13,1,63,False,False,False,False,150,False,0.631419622044622,large
379,9,9,0.25,2.0,1.1547005383792515,1,4,1,1,False,False,False,False,0,True,0.0,small
380,15,12,0.11428571428571428,1.6,1.3063945294843617,0,4,7,4,False,False,False,True,2,False,0.12222222222222222,large
381,11,12,0.21818181818181817,2.1818181818181817,1.192261549873091,0,4,2,3,False,False,False,True,1,False,0.13636363636363635,medium
382,8,1,0.03571428571428571,0.25,0.4330127018922193,0,1,7,0,False,True,True,True,0,True,0.0,small
383,13,67,0.8589743589743589,10.307692307692308,0.910166120476864,9,12,1,55,False,False,False,False,177,False,0.8473193473193473,medium
384,7,8,0.38095238095238093,2.2857142857142856,1.1605769149479943,0,4,2,3,False,False,False,True,2,False,0.42857142857142855,small
385,8,5,0.17857142857142858,1.25,0.9682458365518543,0,3,3,0,False,True,True,True,0,True,0.0,small
386,8,3,0.10714285714285714,0.75,0.82915619758885,0,2,5,0,False,True,True,True,0,True,0.0,small
387,14,27,0.2967032967032967,3.857142857142857,1.8844151368961315,0,7,2,15,False,False,False,True,14,False,0.436734693877551,medium
388,17,48,0.35294117647058826,5.647058823529412,1.6066470922056075,2,9,1,32,False,False,False,False,26,False,0.33263305322128855,large
389,13,6,0.07692307692307693,0.9230769230769231,0.8284868934053083,0,3,7,0,False,True,True,True,0,True,0.0,medium
390,10,8,0.17777777777777778,1.6,1.3564659966250536,0,4,3,1,False,False,False,True,1,False,0.13333333333333336,medium
391,5,9,0.9,3.6,0.4898979485566356,3,4,1,5,False,False,False,False,7,False,0.9,small
392,19,39,0.22807017543859648,4.105263157894737,1.372463664253189,2,7,1,21,False,False,False,False,11,False,0.21604010025062656,large
393,17,136,1.0,16.0,0.0,16,16,1,120,False,False,False,False,680,False,1.0,large
394,17,131,0.9632352941176471,15.411764705882353,0.9112901991076274,13,16,1,115,False,False,False,False,609,False,0.965390002154708,large
395,14,45,0.4945054945054945,6.428571428571429,1.2936264483053455,4,10,1,32,False,False,False,False,35,False,0.42380952380952375,medium
396,18,37,0.24183006535947713,4.111111111111111,1.4865653511399615,2,7,1,20,False,False,False,False,10,False,0.2126984126984127,large
397,7,2,0.09523809523809523,0.5714285714285714,0.4948716593053935,0,1,5,0,False,True,True,True,0,True,0.0,small
398,15,60,0.5714285714285714,8.0,1.3662601021279464,6,11,1,46,False,False,False,False,77,False,0.5303318903318902,large
399,9,23,0.6388888888888888,5.111111111111111,1.0999438818457405,3,7,1,15,False,False,False,False,20,False,0.584126984126984,small
400,9,26,0.7222222222222222,5.777777777777778,0.7856742013183862,4,7,1,18,False,False,False,False,29,False,0.6682539682539682,small
401,7,11,0.5238095238095238,3.142857142857143,0.6388765649999399,2,4,1,5,False,False,False,False,3,False,0.4523809523809524,small
402,5,1,0.1,0.4,0.48989794855663565,0,1,4,0,False,True,True,True,0,True,0.0,small
403,17,18,0.1323529411764706,2.1176470588235294,1.2779741754353195,0,5,3,4,False,False,False,True,1,False,0.045098039215686274,large
404,15,91,0.8666666666666667,12.133333333333333,1.024152766382481,9,13,1,77,False,False,False,False,292,False,0.8571872571872571,large
405,19,127,0.7426900584795322,13.368421052631579,1.5630781478860523,11,17,1,109,False,False,False,False,387,False,0.7304853299435342,large
406,12,49,0.7424242424242424,8.166666666666666,0.9860132971832694,7,10,1,38,False,False,False,False,86,False,0.7244047619047618,medium
407,7,4,0.19047619047619047,1.1428571428571428,0.6388765649999399,0,2,3,0,False,True,True,True,0,True,0.0,small
408,14,89,0.978021978021978,12.714285714285714,0.5890150893739515,11,13,1,76,False,False,False,False,341,False,0.9798534798534799,medium
409,8,22,0.7857142857142857,5.5,1.118033988749895,4,7,1,15,False,False,False,False,27,False,0.8119047619047619,small
410,10,28,0.6222222222222222,5.6,1.1135528725660042,4,7,1,19,False,False,False,False,28,False,0.6357142857142858,medium
411,9,17,0.4722222222222222,3.7777777777777777,0.7856742013183862,3,5,1,9,False,False,False,False,6,False,0.35555555555555557,small
412,19,170,0.9941520467836257,17.894736842105264,0.30689220499185793,17,18,1,152,False,False,False,False,952,False,0.9941520467836258,large
413,9,26,0.7222222222222222,5.777777777777778,1.314684396244359,4,8,1,18,False,False,False,False,32,False,0.7788359788359789,small
414,18,25,0.16339869281045752,2.7777777777777777,1.4740554623801776,0,6,2,9,False,False,False,True,3,False,0.2037037037037037,large
415,11,10,0.18181818181818182,1.8181818181818181,1.2662171161076472,0,4,3,2,False,False,True,True,0,True,0.0,medium
416,15,6,0.05714285714285714,0.8,0.7483314773547883,0,2,9,0,False,True,True,True,0,True,0.0,large
417,14,11,0.12087912087912088,1.5714285714285714,0.6226998490772391,0,2,3,0,False,True,True,True,0,True,0.0,medium
418,13,43,0.5512820512820513,6.615384615384615,1.5461347109416752,4,9,1,31,False,False,False,False,42,False,0.5066544566544566,medium
419,6,6,0.4,2.0,0.816496580927726,1,3,1,1,False,False,False,False,1,False,0.27777777777777773,small
420,6,12,0.8,4.0,0.816496580927726,3,5,1,7,False,False,False,False,10,False,0.8444444444444446,small
421,12,4,0.06060606060606061,0.6666666666666666,0.6236095644623236,0,2,8,0,False,True,True,True,0,True,0.0,medium
422,6,4,0.26666666666666666,1.3333333333333333,0.9428090415820634,0,3,2,0,False,True,True,True,0,True,0.0,small
423,15,44,0.41904761904761906,5.866666666666666,1.6275407487644937,4,10,1,30,False,False,False,False,30,False,0.41296296296296303,large
424,14,14,0.15384615384615385,2.0,1.2535663410560174,0,4,3,3,False,False,False,True,2,False,0.16666666666666666,medium
425,14,84,0.9230769230769231,12.0,0.9258200997725514,10,13,1,71,False,False,False,False,286,False,0.9253801753801753,medium
426,18,109,0.7124183006535948,12.11111111111111,1.4487116456005888,10,15,1,92,False,False,False,False,280,False,0.6796993130326463,large
427,6,13,0.8666666666666667,4.333333333333333,0.7453559924999299,3,5,1,8,False,False,False,False,13,False,0.9,small
428,12,47,0.7121212121212122,7.833333333333333,1.3437096247164249,6,10,1,36,False,False,False,False,81,False,0.7396825396825396,medium
429,10,23,0.5111111111111111,4.6,1.2806248474865698,3,7,1,14,False,False,False,False,12,False,0.4280952380952381,medium
430,17,60,0.4411764705882353,7.0588235294117645,2.0995962703029116,4,11,1,44,False,False,False,False,59,False,0.4488753076988371,large
431,12,37,0.5606060606060606,6.166666666666667,0.6871842709362768,5,7,1,26,False,False,False,False,31,False,0.48253968253968255,medium
432,14,28,0.3076923076923077,4.0,1.3627702877384937,2,7,1,15,False,False,False,False,6,False,0.17789115646258505,medium
433,18,22,0.1437908496732026,2.4444444444444446,1.1653431646335017,1,5,1,5,False,False,False,False,1,False,0.07037037037037037,large
434,19,7,0.04093567251461988,0.7368421052631579,0.9085619211385298,0,4,12,0,False,True,True,True,0,True,0.0,large
435,17,3,0.022058823529411766,0.35294117647058826,0.6809315825170721,0,2,14,0,False,True,True,True,0,True,0.0,large
436,19,152,0.8888888888888888,16.0,1.3377121081198773,13,18,1,134,False,False,False,False,681,False,0.8903923647731699,large
437,14,80,0.8791208791208791,11.428571428571429,0.8206518066482897,10,13,1,67,False,False,False,False,243,False,0.8697247197247197,medium
438,9,1,0.027777777777777776,0.2222222222222222,0.41573970964154905,0,1,8,0,False,True,True,True,0,True,0.0,small
439,13,69,0.8846153846153846,10.615384615384615,0.8355984993230935,9,12,1,57,False,False,False,False,195,False,0.876029526029526,medium
440,8,3,0.10714285714285714,0.75,0.6614378277661477,0,2,5,0,False,True,True,True,0,True,0.0,small
441,19,136,0.7953216374269005,14.31578947368421,1.3397812696166163,12,16,1,118,False,False,False,False,479,False,0.7857265541476068,large
442,8,23,0.8214285714285714,5.75,1.0897247358851685,4,7,1,16,False,False,False,False,31,False,0.8482142857142857,small
443,16,85,0.7083333333333334,10.625,1.6153559979150107,8,13,1,70,False,False,False,False,199,False,0.7197729353979354,large
444,13,36,0.46153846153846156,5.538461538461538,1.9060787220559794,2,8,1,24,False,False,False,False,31,False,0.5684981684981685,medium
445,12,10,0.15151515151515152,1.6666666666666667,1.0274023338281628,0,3,3,1,False,False,False,True,1,False,0.08333333333333333,medium
446,9,10,0.2777777777777778,2.2222222222222223,0.7856742013183862,1,3,1,2,False,False,True,False,0,True,0.0,small
447,7,17,0.8095238095238095,4.857142857142857,0.989743318610787,3,6,1,11,False,False,False,False,19,False,0.8666666666666668,small
448,9,1,0.027777777777777776,0.2222222222222222,0.41573970964154905,0,1,8,0,False,True,True,True,0,True,0.0,small
449,8,5,0.17857142857142858,1.25,0.9682458365518543,0,3,3,0,False,True,True,True,0,True,0.0,small
450,16,83,0.6916666666666667,10.375,1.8666480653835098,8,13,1,68,False,False,False,False,186,False,0.7012445887445888,large
451,5,9,0.9,3.6,0.4898979485566356,3,4,1,5,False,False,False,False,7,False,0.9,small
452,9,15,0.4166666666666667,3.3333333333333335,1.0540925533894598,2,5,1,7,False,False,False,False,5,False,0.4592592592592592,small
453,17,118,0.8676470588235294,13.882352941176471,1.3669352986614411,11,16,1,102,False,False,False,False,445,False,0.8727595933478287,large
454,9,22,0.6111111111111112,4.888888888888889,1.286204100310025,3,7,1,14,False,False,False,False,17,False,0.577777777777778,small
455,19,7,0.04093567251461988,0.7368421052631579,0.8486587103472157,0,2,12,0,False,True,True,True,0,True,0.0,large
456,16,95,0.7916666666666666,11.875,1.3635890143294642,9,15,1,80,False,False,False,False,275,False,0.7904803529803529,large
457,9,24,0.6666666666666666,5.333333333333333,1.1547005383792515,4,7,1,16,False,False,False,False,24,False,0.6507936507936507,small
458,11,11,0.2,2.0,0.9534625892455924,1,4,1,1,False,False,False,False,1,False,0.1515151515151515,medium
459,11,6,0.10909090909090909,1.0909090909090908,0.8999540851465151,0,3,5,0,False,True,True,True,0,True,0.0,medium
460,12,63,0.9545454545454546,10.5,0.6454972243679028,9,11,1,52,False,False,False,False,191,False,0.9547558922558923,medium
461,15,0,0.0,0.0,0.0,0,0,15,0,False,True,True,True,0,True,0.0,large
462,12,2,0.030303030303030304,0.3333333333333333,0.4714045207910317,0,1,10,0,False,True,True,True,0,True,0.0,medium
463,17,80,0.5882352941176471,9.411764705882353,2.2507207611422344,6,14,1,64,False,False,False,False,147,False,0.6359914595208712,large
