instance_id,task,condition,style,gold,model,model_family,is_think,node_naming,predicted,predicted_first,looped_on_correct_answer,parsed,exact,primary,truncated_but_correct,truncated_but_partial_credit,absolute_error,non_terminating,non_terminating_source,n_new_tokens,wording,has_marker,shortcut_score,response_len_chars,failure_type,length_outlier
node_degree/size40/p0.65/29,node_degree,filler,zero_shot,27,qwen3-1.7b-think,qwen3-1.7b,True,integer,27,27,,True,1.0,1.0,False,False,0.0,False,generator,1446,revised,True,0.1442857142857143,2951,correct,False
node_degree/size40/p0.65/31,node_degree,degree,zero_shot,26,qwen3-1.7b-think,qwen3-1.7b,True,integer,26,26,,True,1.0,1.0,False,False,0.0,False,generator,1732,unaffected,True,1.0,3729,correct,False
edge_existence/size40/p0.65/32,edge_existence,all,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,2617,revised,True,0.7409523809523809,4706,correct,False
edge_existence/size40/p0.65/34,edge_existence,clustering,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,715,revised,True,0.7266666666666667,1838,correct,False
edge_existence/size40/p0.65/36,edge_existence,none,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,1901,revised,True,0.7352380952380952,3832,correct,False
node_degree/size40/p0.65/38,node_degree,rwse,zero_shot,27,qwen3-1.7b-think,qwen3-1.7b,True,integer,26,26,,True,0.0,0.0,False,False,1.0,False,generator,2312,unaffected,True,0.21047619047619048,4785,wrong,False
node_degree/size40/p0.65/40,node_degree,components,zero_shot,29,qwen3-1.7b-think,qwen3-1.7b,True,integer,29,29,,True,1.0,1.0,False,False,0.0,False,generator,3383,unaffected,True,0.1442857142857143,6341,correct,False
edge_existence/size40/p0.65/41,edge_existence,filler,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,Yes,,True,0.0,0.0,False,False,,False,generator,3484,revised,True,0.7352380952380952,8025,wrong,True
edge_existence/size40/p0.65/43,edge_existence,degree,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,995,revised,True,0.7457142857142857,2336,correct,False
node_degree/size40/p0.65/45,node_degree,all,zero_shot,23,qwen3-1.7b-think,qwen3-1.7b,True,integer,21,21,,True,0.0,0.0,False,False,2.0,False,generator,1385,unaffected,True,1.0,3198,wrong,False
node_degree/size40/p0.65/47,node_degree,clustering,zero_shot,28,qwen3-1.7b-think,qwen3-1.7b,True,integer,36,36,,True,0.0,0.0,False,False,8.0,False,generator,2492,unaffected,True,0.1442857142857143,4386,wrong,False
node_degree/size40/p0.65/49,node_degree,none,zero_shot,27,qwen3-1.7b-think,qwen3-1.7b,True,integer,27,27,,True,1.0,1.0,False,False,0.0,False,generator,3086,unaffected,True,0.1442857142857143,5460,correct,False
edge_existence/size40/p0.65/50,edge_existence,rwse,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,2551,revised,True,0.5538095238095239,5225,correct,False
edge_existence/size40/p0.65/52,edge_existence,components,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1296,revised,True,0.7352380952380952,2458,correct,False
node_degree/size40/p0.65/54,node_degree,filler,zero_shot,29,qwen3-1.7b-think,qwen3-1.7b,True,integer,30,30,,True,0.0,0.0,False,False,1.0,False,generator,3469,revised,True,0.1442857142857143,5947,wrong,False
node_degree/size40/p0.65/56,node_degree,degree,zero_shot,23,qwen3-1.7b-think,qwen3-1.7b,True,integer,23,35,,True,1.0,1.0,False,False,0.0,False,generator,1758,unaffected,True,1.0,3364,correct,False
edge_existence/size40/p0.65/57,edge_existence,all,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,5230,revised,True,0.7409523809523809,8919,correct,True
edge_existence/size40/p0.65/59,edge_existence,clustering,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,709,revised,True,0.7266666666666667,1702,correct,False
edge_existence/size40/p0.65/61,edge_existence,none,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,1680,revised,True,0.7352380952380952,3305,correct,False
node_degree/size40/p0.65/63,node_degree,rwse,zero_shot,26,qwen3-1.7b-think,qwen3-1.7b,True,integer,29,29,,True,0.0,0.0,False,False,3.0,False,generator,2715,unaffected,True,0.21047619047619048,5904,wrong,False
node_degree/size40/p0.65/65,node_degree,components,zero_shot,25,qwen3-1.7b-think,qwen3-1.7b,True,integer,27,27,,True,0.0,0.0,False,False,2.0,False,generator,4299,unaffected,True,0.1442857142857143,8847,wrong,False
edge_existence/size40/p0.65/66,edge_existence,filler,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,1854,revised,True,0.7352380952380952,3229,correct,False
edge_existence/size40/p0.65/68,edge_existence,degree,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2511,revised,True,0.7457142857142857,5915,correct,False
node_degree/size40/p0.65/70,node_degree,all,zero_shot,24,qwen3-1.7b-think,qwen3-1.7b,True,integer,24,24,,True,1.0,1.0,False,False,0.0,False,generator,3169,unaffected,True,1.0,7995,correct,False
node_degree/size40/p0.65/72,node_degree,clustering,zero_shot,20,qwen3-1.7b-think,qwen3-1.7b,True,integer,21,7,,True,0.0,0.0,False,False,1.0,False,generator,2300,unaffected,True,0.1442857142857143,5084,wrong,False
node_degree/size40/p0.65/74,node_degree,none,zero_shot,28,qwen3-1.7b-think,qwen3-1.7b,True,integer,28,28,,True,1.0,1.0,False,False,0.0,False,generator,2560,unaffected,True,0.1442857142857143,4593,correct,False
edge_existence/size40/p0.65/75,edge_existence,rwse,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1083,revised,True,0.5538095238095239,2647,correct,False
edge_existence/size40/p0.65/77,edge_existence,components,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,706,revised,True,0.7352380952380952,1754,correct,False
node_degree/size40/p0.65/79,node_degree,filler,zero_shot,22,qwen3-1.7b-think,qwen3-1.7b,True,integer,21,21,,True,0.0,0.0,False,False,1.0,False,generator,2011,revised,True,0.1442857142857143,4228,wrong,False
node_degree/size40/p0.65/81,node_degree,degree,zero_shot,29,qwen3-1.7b-think,qwen3-1.7b,True,integer,28,28,,True,0.0,0.0,False,False,1.0,False,generator,5178,unaffected,True,1.0,13466,wrong,False
edge_existence/size40/p0.65/82,edge_existence,all,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,875,revised,True,0.7409523809523809,2220,correct,False
edge_existence/size40/p0.65/84,edge_existence,clustering,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,658,revised,True,0.7266666666666667,1681,correct,False
edge_existence/size40/p0.65/86,edge_existence,none,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,689,revised,True,0.7352380952380952,1796,correct,False
node_degree/size40/p0.65/88,node_degree,rwse,zero_shot,21,qwen3-1.7b-think,qwen3-1.7b,True,integer,18,18,,True,0.0,0.0,False,False,3.0,False,generator,1093,unaffected,True,0.21047619047619048,2493,wrong,False
node_degree/size40/p0.65/90,node_degree,components,zero_shot,27,qwen3-1.7b-think,qwen3-1.7b,True,integer,27,27,,True,1.0,1.0,False,False,0.0,False,generator,1334,unaffected,True,0.1442857142857143,2660,correct,False
edge_existence/size40/p0.65/91,edge_existence,filler,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1303,revised,True,0.7352380952380952,2821,correct,False
edge_existence/size40/p0.65/93,edge_existence,degree,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1242,revised,True,0.7457142857142857,2633,correct,False
node_degree/size40/p0.65/95,node_degree,all,zero_shot,26,qwen3-1.7b-think,qwen3-1.7b,True,integer,25,25,,True,0.0,0.0,False,False,1.0,False,generator,1263,unaffected,True,1.0,2641,wrong,False
node_degree/size40/p0.65/97,node_degree,clustering,zero_shot,17,qwen3-1.7b-think,qwen3-1.7b,True,integer,17,17,,True,1.0,1.0,False,False,0.0,False,generator,1239,unaffected,True,0.1442857142857143,2901,correct,False
node_degree/size40/p0.65/99,node_degree,none,zero_shot,32,qwen3-1.7b-think,qwen3-1.7b,True,integer,32,32,,True,1.0,1.0,False,False,0.0,False,generator,2629,unaffected,True,0.1442857142857143,4950,correct,False
edge_existence/size40/p0.75/0,edge_existence,rwse,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1476,revised,True,0.5538095238095239,2785,correct,False
edge_existence/size40/p0.75/2,edge_existence,components,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,685,revised,True,0.7352380952380952,1745,correct,False
node_degree/size40/p0.75/4,node_degree,filler,zero_shot,30,qwen3-1.7b-think,qwen3-1.7b,True,integer,35,17,,True,0.0,0.0,False,False,5.0,False,generator,3812,revised,True,0.1442857142857143,6701,wrong,False
node_degree/size40/p0.75/6,node_degree,degree,zero_shot,27,qwen3-1.7b-think,qwen3-1.7b,True,integer,27,27,,True,1.0,1.0,False,False,0.0,False,generator,5573,unaffected,True,1.0,13635,correct,False
edge_existence/size40/p0.75/7,edge_existence,all,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,3309,revised,True,0.7409523809523809,5771,correct,False
edge_existence/size40/p0.75/9,edge_existence,clustering,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,860,revised,True,0.7266666666666667,1996,correct,False
edge_existence/size40/p0.75/11,edge_existence,none,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,758,revised,True,0.7352380952380952,1889,correct,False
node_degree/size40/p0.75/13,node_degree,rwse,zero_shot,30,qwen3-1.7b-think,qwen3-1.7b,True,integer,30,30,,True,1.0,1.0,False,False,0.0,False,generator,2590,unaffected,True,0.21047619047619048,4792,correct,False
node_degree/size40/p0.75/15,node_degree,components,zero_shot,29,qwen3-1.7b-think,qwen3-1.7b,True,integer,27,27,,True,0.0,0.0,False,False,2.0,False,generator,3562,unaffected,True,0.1442857142857143,6588,wrong,False
edge_existence/size40/p0.75/16,edge_existence,filler,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,2578,revised,True,0.7352380952380952,4703,correct,False
edge_existence/size40/p0.75/18,edge_existence,degree,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,1737,revised,True,0.7457142857142857,3419,correct,False
node_degree/size40/p0.75/20,node_degree,all,zero_shot,28,qwen3-1.7b-think,qwen3-1.7b,True,integer,28,28,,True,1.0,1.0,False,False,0.0,False,generator,2471,unaffected,True,1.0,6561,correct,False
node_degree/size40/p0.75/22,node_degree,clustering,zero_shot,27,qwen3-1.7b-think,qwen3-1.7b,True,integer,27,27,,True,1.0,1.0,False,False,0.0,False,generator,1623,unaffected,True,0.1442857142857143,3144,correct,False
node_degree/size40/p0.75/24,node_degree,none,zero_shot,30,qwen3-1.7b-think,qwen3-1.7b,True,integer,29,29,,True,0.0,0.0,False,False,1.0,False,generator,2438,unaffected,True,0.1442857142857143,4561,wrong,False
edge_existence/size40/p0.75/25,edge_existence,rwse,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,1830,revised,True,0.5538095238095239,3140,correct,False
edge_existence/size40/p0.75/27,edge_existence,components,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,808,revised,True,0.7352380952380952,1796,correct,False
node_degree/size40/p0.75/29,node_degree,filler,zero_shot,30,qwen3-1.7b-think,qwen3-1.7b,True,integer,32,32,,True,0.0,0.0,False,False,2.0,False,generator,2469,revised,True,0.1442857142857143,4578,wrong,False
node_degree/size40/p0.75/31,node_degree,degree,zero_shot,27,qwen3-1.7b-think,qwen3-1.7b,True,integer,23,23,,True,0.0,0.0,False,False,4.0,False,generator,2862,unaffected,True,1.0,5022,wrong,False
edge_existence/size40/p0.75/32,edge_existence,all,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,3588,revised,True,0.7409523809523809,6499,correct,True
edge_existence/size40/p0.75/34,edge_existence,clustering,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,972,revised,True,0.7266666666666667,2089,correct,False
edge_existence/size40/p0.75/36,edge_existence,none,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1638,revised,True,0.7352380952380952,3200,correct,False
node_degree/size40/p0.75/38,node_degree,rwse,zero_shot,30,qwen3-1.7b-think,qwen3-1.7b,True,integer,33,33,,True,0.0,0.0,False,False,3.0,False,generator,3645,unaffected,True,0.21047619047619048,7262,wrong,False
node_degree/size40/p0.75/40,node_degree,components,zero_shot,27,qwen3-1.7b-think,qwen3-1.7b,True,integer,27,27,,True,1.0,1.0,False,False,0.0,False,generator,3625,unaffected,True,0.1442857142857143,6899,correct,False
edge_existence/size40/p0.75/41,edge_existence,filler,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1004,revised,True,0.7352380952380952,2292,correct,False
edge_existence/size40/p0.75/43,edge_existence,degree,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1219,revised,True,0.7457142857142857,2692,correct,False
node_degree/size40/p0.75/45,node_degree,all,zero_shot,29,qwen3-1.7b-think,qwen3-1.7b,True,integer,26,38,,True,0.0,0.0,False,False,3.0,False,generator,3001,unaffected,True,1.0,8099,wrong,False
node_degree/size40/p0.75/47,node_degree,clustering,zero_shot,29,qwen3-1.7b-think,qwen3-1.7b,True,integer,26,26,,True,0.0,0.0,False,False,3.0,False,generator,1171,unaffected,True,0.1442857142857143,2348,wrong,False
node_degree/size40/p0.75/49,node_degree,none,zero_shot,34,qwen3-1.7b-think,qwen3-1.7b,True,integer,35,35,,True,0.0,0.0,False,False,1.0,False,generator,4976,unaffected,True,0.1442857142857143,8933,wrong,False
edge_existence/size40/p0.75/50,edge_existence,rwse,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1412,revised,True,0.5538095238095239,2942,correct,False
edge_existence/size40/p0.75/52,edge_existence,components,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,1408,revised,True,0.7352380952380952,2857,correct,False
node_degree/size40/p0.75/54,node_degree,filler,zero_shot,31,qwen3-1.7b-think,qwen3-1.7b,True,integer,31,31,,True,1.0,1.0,False,False,0.0,False,generator,3196,revised,True,0.1442857142857143,5429,correct,False
node_degree/size40/p0.75/56,node_degree,degree,zero_shot,30,qwen3-1.7b-think,qwen3-1.7b,True,integer,30,30,,True,1.0,1.0,False,False,0.0,False,generator,3042,unaffected,True,1.0,6381,correct,False
edge_existence/size40/p0.75/57,edge_existence,all,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,6666,revised,True,0.7409523809523809,11310,correct,True
edge_existence/size40/p0.75/59,edge_existence,clustering,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,722,revised,True,0.7266666666666667,1817,correct,False
edge_existence/size40/p0.75/61,edge_existence,none,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,629,revised,True,0.7352380952380952,1678,correct,False
node_degree/size40/p0.75/63,node_degree,rwse,zero_shot,30,qwen3-1.7b-think,qwen3-1.7b,True,integer,33,33,,True,0.0,0.0,False,False,3.0,False,generator,3195,unaffected,True,0.21047619047619048,6425,wrong,False
node_degree/size40/p0.75/65,node_degree,components,zero_shot,28,qwen3-1.7b-think,qwen3-1.7b,True,integer,34,34,,True,0.0,0.0,False,False,6.0,False,generator,3142,unaffected,True,0.1442857142857143,5873,wrong,False
edge_existence/size40/p0.75/66,edge_existence,filler,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,734,revised,True,0.7352380952380952,1820,correct,False
edge_existence/size40/p0.75/68,edge_existence,degree,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,2718,revised,True,0.7457142857142857,5119,correct,False
node_degree/size40/p0.75/70,node_degree,all,zero_shot,25,qwen3-1.7b-think,qwen3-1.7b,True,integer,25,25,,True,1.0,1.0,False,False,0.0,False,generator,1867,unaffected,True,1.0,4529,correct,False
node_degree/size40/p0.75/72,node_degree,clustering,zero_shot,36,qwen3-1.7b-think,qwen3-1.7b,True,integer,36,36,,True,1.0,1.0,False,False,0.0,False,generator,3372,unaffected,True,0.1442857142857143,6638,correct,False
node_degree/size40/p0.75/74,node_degree,none,zero_shot,26,qwen3-1.7b-think,qwen3-1.7b,True,integer,24,24,,True,0.0,0.0,False,False,2.0,False,generator,1786,unaffected,True,0.1442857142857143,3310,wrong,False
edge_existence/size40/p0.75/75,edge_existence,rwse,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1417,revised,True,0.5538095238095239,2996,correct,False
edge_existence/size40/p0.75/77,edge_existence,components,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,1912,revised,True,0.7352380952380952,3554,correct,False
node_degree/size40/p0.75/79,node_degree,filler,zero_shot,31,qwen3-1.7b-think,qwen3-1.7b,True,integer,30,30,,True,0.0,0.0,False,False,1.0,False,generator,2405,revised,True,0.1442857142857143,4398,wrong,False
node_degree/size40/p0.75/81,node_degree,degree,zero_shot,36,qwen3-1.7b-think,qwen3-1.7b,True,integer,36,36,,True,1.0,1.0,False,False,0.0,False,generator,2608,unaffected,True,1.0,5762,correct,False
edge_existence/size40/p0.75/82,edge_existence,all,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,1911,revised,True,0.7409523809523809,3498,correct,False
edge_existence/size40/p0.75/84,edge_existence,clustering,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,1684,revised,True,0.7266666666666667,3026,correct,False
edge_existence/size40/p0.75/86,edge_existence,none,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,845,revised,True,0.7352380952380952,2007,correct,False
node_degree/size40/p0.75/88,node_degree,rwse,zero_shot,23,qwen3-1.7b-think,qwen3-1.7b,True,integer,21,21,,True,0.0,0.0,False,False,2.0,False,generator,1568,unaffected,True,0.21047619047619048,4122,wrong,False
node_degree/size40/p0.75/90,node_degree,components,zero_shot,30,qwen3-1.7b-think,qwen3-1.7b,True,integer,30,30,,True,1.0,1.0,False,False,0.0,False,generator,3231,unaffected,True,0.1442857142857143,6491,correct,False
edge_existence/size40/p0.75/91,edge_existence,filler,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1047,revised,True,0.7352380952380952,2321,correct,False
edge_existence/size40/p0.75/93,edge_existence,degree,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,0.0,0.0,False,False,,False,generator,2233,revised,True,0.7457142857142857,5208,wrong,False
node_degree/size40/p0.75/95,node_degree,all,zero_shot,25,qwen3-1.7b-think,qwen3-1.7b,True,integer,25,25,,True,1.0,1.0,False,False,0.0,False,generator,1325,unaffected,True,1.0,2675,correct,False
node_degree/size40/p0.75/97,node_degree,clustering,zero_shot,24,qwen3-1.7b-think,qwen3-1.7b,True,integer,24,24,,True,1.0,1.0,False,False,0.0,False,generator,1688,unaffected,True,0.1442857142857143,3695,correct,False
node_degree/size40/p0.75/99,node_degree,none,zero_shot,25,qwen3-1.7b-think,qwen3-1.7b,True,integer,25,25,,True,1.0,1.0,False,False,0.0,False,generator,1075,unaffected,True,0.1442857142857143,1941,correct,False
edge_existence/size40/p0.85/0,edge_existence,rwse,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,6047,revised,True,0.5538095238095239,8850,correct,True
edge_existence/size40/p0.85/2,edge_existence,components,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1123,revised,True,0.7352380952380952,2440,correct,False
node_degree/size40/p0.85/4,node_degree,filler,zero_shot,35,qwen3-1.7b-think,qwen3-1.7b,True,integer,39,15,,True,0.0,0.0,False,False,4.0,False,generator,6270,revised,True,0.1442857142857143,13296,wrong,False
node_degree/size40/p0.85/6,node_degree,degree,zero_shot,33,qwen3-1.7b-think,qwen3-1.7b,True,integer,33,33,,True,1.0,1.0,False,False,0.0,False,generator,2701,unaffected,True,1.0,5514,correct,False
edge_existence/size40/p0.85/7,edge_existence,all,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,972,revised,True,0.7409523809523809,1890,correct,False
edge_existence/size40/p0.85/9,edge_existence,clustering,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1018,revised,True,0.7266666666666667,2237,correct,False
edge_existence/size40/p0.85/11,edge_existence,none,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,921,revised,True,0.7352380952380952,1995,correct,False
node_degree/size40/p0.85/13,node_degree,rwse,zero_shot,34,qwen3-1.7b-think,qwen3-1.7b,True,integer,35,3,,True,0.0,0.0,False,False,1.0,False,generator,3322,unaffected,True,0.21047619047619048,6869,wrong,False
node_degree/size40/p0.85/15,node_degree,components,zero_shot,35,qwen3-1.7b-think,qwen3-1.7b,True,integer,34,34,,True,0.0,0.0,False,False,1.0,False,generator,3672,unaffected,True,0.1442857142857143,6805,wrong,False
edge_existence/size40/p0.85/16,edge_existence,filler,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,610,revised,True,0.7352380952380952,1599,correct,False
edge_existence/size40/p0.85/18,edge_existence,degree,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,736,revised,True,0.7457142857142857,1715,correct,False
node_degree/size40/p0.85/20,node_degree,all,zero_shot,29,qwen3-1.7b-think,qwen3-1.7b,True,integer,29,29,,True,1.0,1.0,False,False,0.0,False,generator,1710,unaffected,True,1.0,3229,correct,False
node_degree/size40/p0.85/22,node_degree,clustering,zero_shot,32,qwen3-1.7b-think,qwen3-1.7b,True,integer,36,36,,True,0.0,0.0,False,False,4.0,False,generator,2742,unaffected,True,0.1442857142857143,5375,wrong,False
node_degree/size40/p0.85/24,node_degree,none,zero_shot,30,qwen3-1.7b-think,qwen3-1.7b,True,integer,30,30,,True,1.0,1.0,False,False,0.0,False,generator,2462,unaffected,True,0.1442857142857143,4721,correct,False
edge_existence/size40/p0.85/25,edge_existence,rwse,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1124,revised,True,0.5538095238095239,2661,correct,False
edge_existence/size40/p0.85/27,edge_existence,components,zero_shot,No,qwen3-1.7b-think,qwen3-1.7b,True,integer,No,No,,True,1.0,1.0,False,False,,False,generator,1574,revised,True,0.7352380952380952,3400,correct,False
node_degree/size40/p0.85/29,node_degree,filler,zero_shot,32,qwen3-1.7b-think,qwen3-1.7b,True,integer,32,32,,True,1.0,1.0,False,False,0.0,False,generator,2578,revised,True,0.1442857142857143,4682,correct,False
node_degree/size40/p0.85/31,node_degree,degree,zero_shot,37,qwen3-1.7b-think,qwen3-1.7b,True,integer,37,37,,True,1.0,1.0,False,False,0.0,False,generator,3766,unaffected,True,1.0,8005,correct,False
edge_existence/size40/p0.85/32,edge_existence,all,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,932,revised,True,0.7409523809523809,2354,correct,False
edge_existence/size40/p0.85/34,edge_existence,clustering,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,870,revised,True,0.7266666666666667,1863,correct,False
edge_existence/size40/p0.85/36,edge_existence,none,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,912,revised,True,0.7352380952380952,2316,correct,False
node_degree/size40/p0.85/38,node_degree,rwse,zero_shot,34,qwen3-1.7b-think,qwen3-1.7b,True,integer,36,15,,True,0.0,0.0,False,False,2.0,False,generator,3609,unaffected,True,0.21047619047619048,6925,wrong,False
node_degree/size40/p0.85/40,node_degree,components,zero_shot,37,qwen3-1.7b-think,qwen3-1.7b,True,integer,37,37,,True,1.0,1.0,False,False,0.0,False,generator,4232,unaffected,True,0.1442857142857143,7504,correct,False
edge_existence/size40/p0.85/41,edge_existence,filler,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,706,revised,True,0.7352380952380952,1606,correct,False
edge_existence/size40/p0.85/43,edge_existence,degree,zero_shot,Yes,qwen3-1.7b-think,qwen3-1.7b,True,integer,Yes,Yes,,True,1.0,1.0,False,False,,False,generator,1180,revised,True,0.7457142857142857,2690,correct,False
node_degree/size40/p0.85/45,node_degree,all,zero_shot,34,qwen3-1.7b-think,qwen3-1.7b,True,integer,29,36,,True,0.0,0.0,False,False,5.0,False,generator,1615,unaffected,True,1.0,2754,wrong,False
node_degree/size40/p0.85/47,node_degree,clustering,zero_shot,33,qwen3-1.7b-think,qwen3-1.7b,True,integer,34,34,,True,0.0,0.0,False,False,1.0,False,generator,2583,unaffected,True,0.1442857142857143,4722,wrong,False
