instance_id,task,condition,style,gold,model,model_family,is_think,node_naming,predicted,predicted_first,looped_on_correct_answer,parsed,exact,primary,truncated_but_correct,truncated_but_partial_credit,absolute_error,non_terminating,non_terminating_source,n_new_tokens,wording,has_marker,shortcut_score,response_len_chars,failure_type,length_outlier
node_degree/2,node_degree,degree,zero_shot,0.,gemma4-12b,gemma4-12b,False,integer,0,0,,True,1.0,1.0,False,False,0.0,False,retokenized,196,unaffected,False,1.0,632,correct,False
node_degree/2,node_degree,none,zero_shot,0.,gemma4-12b,gemma4-12b,False,integer,0,0,,True,1.0,1.0,False,False,0.0,False,retokenized,179,unaffected,False,0.082,570,correct,False
node_degree/2,node_degree,rwse,zero_shot,0.,gemma4-12b,gemma4-12b,False,integer,0,0,,True,1.0,1.0,False,False,0.0,False,retokenized,525,unaffected,False,0.616,1810,correct,True
node_degree/3,node_degree,all,zero_shot,6.,gemma4-12b,gemma4-12b,False,integer,6,1,,True,1.0,1.0,False,False,0.0,False,retokenized,147,unaffected,False,1.0,456,correct,False
node_degree/3,node_degree,clustering,zero_shot,6.,gemma4-12b,gemma4-12b,False,integer,6,1,,True,1.0,1.0,False,False,0.0,False,retokenized,133,unaffected,False,0.082,379,correct,False
node_degree/3,node_degree,components,zero_shot,6.,gemma4-12b,gemma4-12b,False,integer,6,1,,True,1.0,1.0,False,False,0.0,False,retokenized,125,unaffected,False,0.082,335,correct,False
node_degree/3,node_degree,degree,zero_shot,6.,gemma4-12b,gemma4-12b,False,integer,6,1,,True,1.0,1.0,False,False,0.0,False,retokenized,178,unaffected,False,1.0,542,correct,False
node_degree/3,node_degree,none,zero_shot,6.,gemma4-12b,gemma4-12b,False,integer,6,1,,True,1.0,1.0,False,False,0.0,False,retokenized,113,unaffected,False,0.082,305,correct,False
node_degree/3,node_degree,rwse,zero_shot,6.,gemma4-12b,gemma4-12b,False,integer,6,1,,True,1.0,1.0,False,False,0.0,False,retokenized,133,unaffected,False,0.616,378,correct,False
node_degree/4,node_degree,all,zero_shot,4.,gemma4-12b,gemma4-12b,False,integer,4,0,,True,1.0,1.0,False,False,0.0,False,retokenized,110,unaffected,False,1.0,366,correct,False
node_degree/4,node_degree,clustering,zero_shot,4.,gemma4-12b,gemma4-12b,False,integer,4,0,,True,1.0,1.0,False,False,0.0,False,retokenized,93,unaffected,False,0.082,276,correct,False
node_degree/4,node_degree,components,zero_shot,4.,gemma4-12b,gemma4-12b,False,integer,4,0,,True,1.0,1.0,False,False,0.0,False,retokenized,93,unaffected,False,0.082,276,correct,False
node_degree/4,node_degree,degree,zero_shot,4.,gemma4-12b,gemma4-12b,False,integer,4,0,,True,1.0,1.0,False,False,0.0,False,retokenized,119,unaffected,False,1.0,403,correct,False
node_degree/4,node_degree,none,zero_shot,4.,gemma4-12b,gemma4-12b,False,integer,4,0,,True,1.0,1.0,False,False,0.0,False,retokenized,93,unaffected,False,0.082,276,correct,False
node_degree/4,node_degree,rwse,zero_shot,4.,gemma4-12b,gemma4-12b,False,integer,4,0,,True,1.0,1.0,False,False,0.0,False,retokenized,96,unaffected,False,0.616,301,correct,False
node_degree/5,node_degree,all,zero_shot,14.,gemma4-12b,gemma4-12b,False,integer,14,2,,True,1.0,1.0,False,False,0.0,False,retokenized,240,unaffected,False,1.0,506,correct,False
node_degree/5,node_degree,clustering,zero_shot,14.,gemma4-12b,gemma4-12b,False,integer,14,2,,True,1.0,1.0,False,False,0.0,False,retokenized,204,unaffected,False,0.082,403,correct,False
node_degree/5,node_degree,components,zero_shot,14.,gemma4-12b,gemma4-12b,False,integer,14,2,,True,1.0,1.0,False,False,0.0,False,retokenized,206,unaffected,False,0.082,415,correct,False
node_degree/5,node_degree,degree,zero_shot,14.,gemma4-12b,gemma4-12b,False,integer,14,2,,True,1.0,1.0,False,False,0.0,False,retokenized,229,unaffected,False,1.0,520,correct,False
node_degree/5,node_degree,none,zero_shot,14.,gemma4-12b,gemma4-12b,False,integer,14,2,,True,1.0,1.0,False,False,0.0,False,retokenized,207,unaffected,False,0.082,412,correct,False
node_degree/5,node_degree,rwse,zero_shot,14.,gemma4-12b,gemma4-12b,False,integer,14,2,,True,1.0,1.0,False,False,0.0,False,retokenized,207,unaffected,False,0.616,415,correct,False
node_degree/6,node_degree,all,zero_shot,6.,gemma4-12b,gemma4-12b,False,integer,6,3,,True,1.0,1.0,False,False,0.0,False,retokenized,160,unaffected,False,1.0,460,correct,False
node_degree/6,node_degree,clustering,zero_shot,6.,gemma4-12b,gemma4-12b,False,integer,6,3,,True,1.0,1.0,False,False,0.0,False,retokenized,139,unaffected,False,0.082,388,correct,False
node_degree/6,node_degree,components,zero_shot,6.,gemma4-12b,gemma4-12b,False,integer,6,3,,True,1.0,1.0,False,False,0.0,False,retokenized,127,unaffected,False,0.082,347,correct,False
node_degree/6,node_degree,degree,zero_shot,6.,gemma4-12b,gemma4-12b,False,integer,6,3,,True,1.0,1.0,False,False,0.0,False,retokenized,151,unaffected,False,1.0,458,correct,False
node_degree/6,node_degree,none,zero_shot,6.,gemma4-12b,gemma4-12b,False,integer,6,3,,True,1.0,1.0,False,False,0.0,False,retokenized,202,unaffected,False,0.082,509,correct,False
node_degree/6,node_degree,rwse,zero_shot,6.,gemma4-12b,gemma4-12b,False,integer,6,3,,True,1.0,1.0,False,False,0.0,False,retokenized,139,unaffected,False,0.616,388,correct,False
node_degree/7,node_degree,all,zero_shot,5.,gemma4-12b,gemma4-12b,False,integer,5,5,,True,1.0,1.0,False,False,0.0,False,retokenized,164,unaffected,False,1.0,537,correct,False
node_degree/7,node_degree,clustering,zero_shot,5.,gemma4-12b,gemma4-12b,False,integer,5,5,,True,1.0,1.0,False,False,0.0,False,retokenized,110,unaffected,False,0.082,320,correct,False
node_degree/7,node_degree,components,zero_shot,5.,gemma4-12b,gemma4-12b,False,integer,5,5,,True,1.0,1.0,False,False,0.0,False,retokenized,111,unaffected,False,0.082,330,correct,False
node_degree/7,node_degree,degree,zero_shot,5.,gemma4-12b,gemma4-12b,False,integer,5,5,,True,1.0,1.0,False,False,0.0,False,retokenized,127,unaffected,False,1.0,403,correct,False
node_degree/7,node_degree,none,zero_shot,5.,gemma4-12b,gemma4-12b,False,integer,5,5,,True,1.0,1.0,False,False,0.0,False,retokenized,113,unaffected,False,0.082,326,correct,False
node_degree/7,node_degree,rwse,zero_shot,5.,gemma4-12b,gemma4-12b,False,integer,5,5,,True,1.0,1.0,False,False,0.0,False,retokenized,110,unaffected,False,0.616,320,correct,False
node_degree/8,node_degree,all,zero_shot,2.,gemma4-12b,gemma4-12b,False,integer,2,7,,True,1.0,1.0,False,False,0.0,False,retokenized,138,unaffected,False,1.0,464,correct,False
node_degree/8,node_degree,clustering,zero_shot,2.,gemma4-12b,gemma4-12b,False,integer,2,7,,True,1.0,1.0,False,False,0.0,False,retokenized,516,unaffected,False,0.082,1237,correct,True
node_degree/8,node_degree,components,zero_shot,2.,gemma4-12b,gemma4-12b,False,integer,2,7,,True,1.0,1.0,False,False,0.0,False,retokenized,449,unaffected,False,0.082,1008,correct,True
node_degree/8,node_degree,degree,zero_shot,2.,gemma4-12b,gemma4-12b,False,integer,2,7,,True,1.0,1.0,False,False,0.0,False,retokenized,135,unaffected,False,1.0,491,correct,False
node_degree/8,node_degree,none,zero_shot,2.,gemma4-12b,gemma4-12b,False,integer,2,7,,True,1.0,1.0,False,False,0.0,False,retokenized,515,unaffected,False,0.082,1233,correct,False
node_degree/8,node_degree,rwse,zero_shot,2.,gemma4-12b,gemma4-12b,False,integer,2,7,,True,1.0,1.0,False,False,0.0,False,retokenized,186,unaffected,False,0.616,605,correct,False
node_degree/9,node_degree,all,zero_shot,3.,gemma4-12b,gemma4-12b,False,integer,3,0,,True,1.0,1.0,False,False,0.0,False,retokenized,101,unaffected,False,1.0,333,correct,False
node_degree/9,node_degree,clustering,zero_shot,3.,gemma4-12b,gemma4-12b,False,integer,3,0,,True,1.0,1.0,False,False,0.0,False,retokenized,98,unaffected,False,0.082,329,correct,False
node_degree/9,node_degree,components,zero_shot,3.,gemma4-12b,gemma4-12b,False,integer,3,0,,True,1.0,1.0,False,False,0.0,False,retokenized,90,unaffected,False,0.082,305,correct,False
node_degree/9,node_degree,degree,zero_shot,3.,gemma4-12b,gemma4-12b,False,integer,3,0,,True,1.0,1.0,False,False,0.0,False,retokenized,104,unaffected,False,1.0,342,correct,False
node_degree/9,node_degree,none,zero_shot,3.,gemma4-12b,gemma4-12b,False,integer,3,0,,True,1.0,1.0,False,False,0.0,False,retokenized,90,unaffected,False,0.082,305,correct,False
node_degree/9,node_degree,rwse,zero_shot,3.,gemma4-12b,gemma4-12b,False,integer,3,0,,True,1.0,1.0,False,False,0.0,False,retokenized,160,unaffected,False,0.616,547,correct,False
node_degree/10,node_degree,all,zero_shot,8.,gemma4-12b,gemma4-12b,False,integer,8,0,,True,1.0,1.0,False,False,0.0,False,retokenized,10,unaffected,False,1.0,26,correct,False
node_degree/10,node_degree,clustering,zero_shot,8.,gemma4-12b,gemma4-12b,False,integer,8,0,,True,1.0,1.0,False,False,0.0,False,retokenized,130,unaffected,False,0.082,331,correct,False
node_degree/10,node_degree,components,zero_shot,8.,gemma4-12b,gemma4-12b,False,integer,8,0,,True,1.0,1.0,False,False,0.0,False,retokenized,130,unaffected,False,0.082,325,correct,False
node_degree/10,node_degree,degree,zero_shot,8.,gemma4-12b,gemma4-12b,False,integer,8,0,,True,1.0,1.0,False,False,0.0,False,retokenized,132,unaffected,False,1.0,349,correct,False
node_degree/10,node_degree,none,zero_shot,8.,gemma4-12b,gemma4-12b,False,integer,8,0,,True,1.0,1.0,False,False,0.0,False,retokenized,129,unaffected,False,0.082,328,correct,False
node_degree/10,node_degree,rwse,zero_shot,8.,gemma4-12b,gemma4-12b,False,integer,8,0,,True,1.0,1.0,False,False,0.0,False,retokenized,134,unaffected,False,0.616,346,correct,False
node_degree/11,node_degree,all,zero_shot,3.,gemma4-12b,gemma4-12b,False,integer,3,0,,True,1.0,1.0,False,False,0.0,False,retokenized,72,unaffected,False,1.0,266,correct,False
node_degree/11,node_degree,clustering,zero_shot,3.,gemma4-12b,gemma4-12b,False,integer,3,0,,True,1.0,1.0,False,False,0.0,False,retokenized,98,unaffected,False,0.082,329,correct,False
node_degree/11,node_degree,components,zero_shot,3.,gemma4-12b,gemma4-12b,False,integer,3,0,,True,1.0,1.0,False,False,0.0,False,retokenized,90,unaffected,False,0.082,305,correct,False
node_degree/11,node_degree,degree,zero_shot,3.,gemma4-12b,gemma4-12b,False,integer,3,0,,True,1.0,1.0,False,False,0.0,False,retokenized,104,unaffected,False,1.0,342,correct,False
node_degree/11,node_degree,none,zero_shot,3.,gemma4-12b,gemma4-12b,False,integer,3,0,,True,1.0,1.0,False,False,0.0,False,retokenized,90,unaffected,False,0.082,305,correct,False
node_degree/11,node_degree,rwse,zero_shot,3.,gemma4-12b,gemma4-12b,False,integer,3,0,,True,1.0,1.0,False,False,0.0,False,retokenized,113,unaffected,False,0.616,401,correct,False
node_degree/12,node_degree,all,zero_shot,10.,gemma4-12b,gemma4-12b,False,integer,10,5,,True,1.0,1.0,False,False,0.0,False,retokenized,163,unaffected,False,1.0,448,correct,False
node_degree/12,node_degree,clustering,zero_shot,10.,gemma4-12b,gemma4-12b,False,integer,10,5,,True,1.0,1.0,False,False,0.0,False,retokenized,167,unaffected,False,0.082,407,correct,False
node_degree/12,node_degree,components,zero_shot,10.,gemma4-12b,gemma4-12b,False,integer,10,5,,True,1.0,1.0,False,False,0.0,False,retokenized,171,unaffected,False,0.082,417,correct,False
node_degree/12,node_degree,degree,zero_shot,10.,gemma4-12b,gemma4-12b,False,integer,10,5,,True,1.0,1.0,False,False,0.0,False,retokenized,206,unaffected,False,1.0,560,correct,False
node_degree/12,node_degree,none,zero_shot,10.,gemma4-12b,gemma4-12b,False,integer,10,5,,True,1.0,1.0,False,False,0.0,False,retokenized,173,unaffected,False,0.082,426,correct,False
node_degree/12,node_degree,rwse,zero_shot,10.,gemma4-12b,gemma4-12b,False,integer,10,5,,True,1.0,1.0,False,False,0.0,False,retokenized,173,unaffected,False,0.616,425,correct,False
node_degree/13,node_degree,all,zero_shot,2.,gemma4-12b,gemma4-12b,False,integer,2,15,,True,1.0,1.0,False,False,0.0,False,retokenized,184,unaffected,False,1.0,611,correct,False
node_degree/13,node_degree,clustering,zero_shot,2.,gemma4-12b,gemma4-12b,False,integer,2,15,,True,1.0,1.0,False,False,0.0,False,retokenized,473,unaffected,False,0.082,1256,correct,True
node_degree/13,node_degree,components,zero_shot,2.,gemma4-12b,gemma4-12b,False,integer,2,15,,True,1.0,1.0,False,False,0.0,False,retokenized,232,unaffected,False,0.082,710,correct,True
node_degree/13,node_degree,degree,zero_shot,2.,gemma4-12b,gemma4-12b,False,integer,2,15,,True,1.0,1.0,False,False,0.0,False,retokenized,168,unaffected,False,1.0,536,correct,False
node_degree/13,node_degree,none,zero_shot,2.,gemma4-12b,gemma4-12b,False,integer,2,15,,True,1.0,1.0,False,False,0.0,False,retokenized,347,unaffected,False,0.082,887,correct,False
node_degree/13,node_degree,rwse,zero_shot,2.,gemma4-12b,gemma4-12b,False,integer,2,15,,True,1.0,1.0,False,False,0.0,False,retokenized,396,unaffected,False,0.616,1175,correct,True
node_degree/14,node_degree,all,zero_shot,2.,gemma4-12b,gemma4-12b,False,integer,2,7,,True,1.0,1.0,False,False,0.0,False,retokenized,148,unaffected,False,1.0,515,correct,False
node_degree/14,node_degree,clustering,zero_shot,2.,gemma4-12b,gemma4-12b,False,integer,2,7,,True,1.0,1.0,False,False,0.0,False,retokenized,159,unaffected,False,0.082,498,correct,False
node_degree/14,node_degree,components,zero_shot,2.,gemma4-12b,gemma4-12b,False,integer,2,7,,True,1.0,1.0,False,False,0.0,False,retokenized,207,unaffected,False,0.082,738,correct,True
node_degree/14,node_degree,degree,zero_shot,2.,gemma4-12b,gemma4-12b,False,integer,2,7,,True,1.0,1.0,False,False,0.0,False,retokenized,120,unaffected,False,1.0,385,correct,False
node_degree/14,node_degree,none,zero_shot,2.,gemma4-12b,gemma4-12b,False,integer,2,7,,True,1.0,1.0,False,False,0.0,False,retokenized,161,unaffected,False,0.082,505,correct,False
node_degree/14,node_degree,rwse,zero_shot,2.,gemma4-12b,gemma4-12b,False,integer,2,7,,True,1.0,1.0,False,False,0.0,False,retokenized,236,unaffected,False,0.616,758,correct,False
node_degree/15,node_degree,all,zero_shot,3.,gemma4-12b,gemma4-12b,False,integer,3,2,,True,1.0,1.0,False,False,0.0,False,retokenized,131,unaffected,False,1.0,434,correct,False
node_degree/15,node_degree,clustering,zero_shot,3.,gemma4-12b,gemma4-12b,False,integer,3,2,,True,1.0,1.0,False,False,0.0,False,retokenized,157,unaffected,False,0.082,521,correct,False
node_degree/15,node_degree,components,zero_shot,3.,gemma4-12b,gemma4-12b,False,integer,3,2,,True,1.0,1.0,False,False,0.0,False,retokenized,102,unaffected,False,0.082,324,correct,False
node_degree/15,node_degree,degree,zero_shot,3.,gemma4-12b,gemma4-12b,False,integer,3,2,,True,1.0,1.0,False,False,0.0,False,retokenized,107,unaffected,False,1.0,345,correct,False
node_degree/15,node_degree,none,zero_shot,3.,gemma4-12b,gemma4-12b,False,integer,3,2,,True,1.0,1.0,False,False,0.0,False,retokenized,398,unaffected,False,0.082,904,correct,False
node_degree/15,node_degree,rwse,zero_shot,3.,gemma4-12b,gemma4-12b,False,integer,3,2,,True,1.0,1.0,False,False,0.0,False,retokenized,246,unaffected,False,0.616,700,correct,False
node_degree/16,node_degree,all,zero_shot,4.,gemma4-12b,gemma4-12b,False,integer,4,2,,True,1.0,1.0,False,False,0.0,False,retokenized,138,unaffected,False,1.0,419,correct,False
node_degree/16,node_degree,clustering,zero_shot,4.,gemma4-12b,gemma4-12b,False,integer,4,2,,True,1.0,1.0,False,False,0.0,False,retokenized,113,unaffected,False,0.082,332,correct,False
node_degree/16,node_degree,components,zero_shot,4.,gemma4-12b,gemma4-12b,False,integer,4,2,,True,1.0,1.0,False,False,0.0,False,retokenized,114,unaffected,False,0.082,345,correct,False
node_degree/16,node_degree,degree,zero_shot,4.,gemma4-12b,gemma4-12b,False,integer,4,2,,True,1.0,1.0,False,False,0.0,False,retokenized,142,unaffected,False,1.0,494,correct,False
node_degree/16,node_degree,none,zero_shot,4.,gemma4-12b,gemma4-12b,False,integer,4,2,,True,1.0,1.0,False,False,0.0,False,retokenized,590,unaffected,False,0.082,1207,correct,False
node_degree/16,node_degree,rwse,zero_shot,4.,gemma4-12b,gemma4-12b,False,integer,4,2,,True,1.0,1.0,False,False,0.0,False,retokenized,105,unaffected,False,0.616,317,correct,False
node_degree/17,node_degree,all,zero_shot,10.,gemma4-12b,gemma4-12b,False,integer,10,5,,True,1.0,1.0,False,False,0.0,False,retokenized,200,unaffected,False,1.0,467,correct,False
node_degree/17,node_degree,clustering,zero_shot,10.,gemma4-12b,gemma4-12b,False,integer,10,5,,True,1.0,1.0,False,False,0.0,False,retokenized,171,unaffected,False,0.082,414,correct,False
node_degree/17,node_degree,components,zero_shot,10.,gemma4-12b,gemma4-12b,False,integer,10,5,,True,1.0,1.0,False,False,0.0,False,retokenized,162,unaffected,False,0.082,356,correct,False
node_degree/17,node_degree,degree,zero_shot,10.,gemma4-12b,gemma4-12b,False,integer,10,5,,True,1.0,1.0,False,False,0.0,False,retokenized,189,unaffected,False,1.0,474,correct,False
node_degree/17,node_degree,none,zero_shot,10.,gemma4-12b,gemma4-12b,False,integer,10,5,,True,1.0,1.0,False,False,0.0,False,retokenized,167,unaffected,False,0.082,377,correct,False
node_degree/17,node_degree,rwse,zero_shot,10.,gemma4-12b,gemma4-12b,False,integer,10,5,,True,1.0,1.0,False,False,0.0,False,retokenized,177,unaffected,False,0.616,430,correct,False
node_degree/18,node_degree,all,zero_shot,9.,gemma4-12b,gemma4-12b,False,integer,9,11,,True,1.0,1.0,False,False,0.0,False,retokenized,244,unaffected,False,1.0,676,correct,False
node_degree/18,node_degree,clustering,zero_shot,9.,gemma4-12b,gemma4-12b,False,integer,9,11,,True,1.0,1.0,False,False,0.0,False,retokenized,169,unaffected,False,0.082,421,correct,False
node_degree/18,node_degree,components,zero_shot,9.,gemma4-12b,gemma4-12b,False,integer,9,11,,True,1.0,1.0,False,False,0.0,False,retokenized,152,unaffected,False,0.082,345,correct,False
node_degree/18,node_degree,degree,zero_shot,9.,gemma4-12b,gemma4-12b,False,integer,9,11,,True,1.0,1.0,False,False,0.0,False,retokenized,177,unaffected,False,1.0,477,correct,False
node_degree/18,node_degree,none,zero_shot,9.,gemma4-12b,gemma4-12b,False,integer,9,11,,True,1.0,1.0,False,False,0.0,False,retokenized,321,unaffected,False,0.082,724,correct,False
node_degree/18,node_degree,rwse,zero_shot,9.,gemma4-12b,gemma4-12b,False,integer,9,11,,True,1.0,1.0,False,False,0.0,False,retokenized,168,unaffected,False,0.616,419,correct,False
node_degree/19,node_degree,all,zero_shot,4.,gemma4-12b,gemma4-12b,False,integer,4,3,,True,1.0,1.0,False,False,0.0,False,retokenized,136,unaffected,False,1.0,410,correct,False
node_degree/19,node_degree,clustering,zero_shot,4.,gemma4-12b,gemma4-12b,False,integer,4,3,,True,1.0,1.0,False,False,0.0,False,retokenized,588,unaffected,False,0.082,1420,correct,True
node_degree/19,node_degree,components,zero_shot,4.,gemma4-12b,gemma4-12b,False,integer,4,3,,True,1.0,1.0,False,False,0.0,False,retokenized,99,unaffected,False,0.082,282,correct,False
node_degree/19,node_degree,degree,zero_shot,4.,gemma4-12b,gemma4-12b,False,integer,4,3,,True,1.0,1.0,False,False,0.0,False,retokenized,186,unaffected,False,1.0,605,correct,False
node_degree/19,node_degree,none,zero_shot,4.,gemma4-12b,gemma4-12b,False,integer,4,3,,True,1.0,1.0,False,False,0.0,False,retokenized,114,unaffected,False,0.082,334,correct,False
node_degree/19,node_degree,rwse,zero_shot,4.,gemma4-12b,gemma4-12b,False,integer,4,3,,True,1.0,1.0,False,False,0.0,False,retokenized,119,unaffected,False,0.616,361,correct,False
node_degree/20,node_degree,all,zero_shot,4.,gemma4-12b,gemma4-12b,False,integer,4,13,,True,1.0,1.0,False,False,0.0,False,retokenized,163,unaffected,False,1.0,544,correct,False
node_degree/20,node_degree,clustering,zero_shot,4.,gemma4-12b,gemma4-12b,False,integer,4,13,,True,1.0,1.0,False,False,0.0,False,retokenized,498,unaffected,False,0.082,1111,correct,True
node_degree/20,node_degree,components,zero_shot,4.,gemma4-12b,gemma4-12b,False,integer,4,13,,True,1.0,1.0,False,False,0.0,False,retokenized,108,unaffected,False,0.082,320,correct,False
node_degree/20,node_degree,degree,zero_shot,4.,gemma4-12b,gemma4-12b,False,integer,4,13,,True,1.0,1.0,False,False,0.0,False,retokenized,185,unaffected,False,1.0,599,correct,False
node_degree/20,node_degree,none,zero_shot,4.,gemma4-12b,gemma4-12b,False,integer,4,13,,True,1.0,1.0,False,False,0.0,False,retokenized,199,unaffected,False,0.082,543,correct,False
node_degree/20,node_degree,rwse,zero_shot,4.,gemma4-12b,gemma4-12b,False,integer,4,13,,True,1.0,1.0,False,False,0.0,False,retokenized,129,unaffected,False,0.616,416,correct,False
node_degree/21,node_degree,all,zero_shot,11.,gemma4-12b,gemma4-12b,False,integer,11,0,,True,1.0,1.0,False,False,0.0,False,retokenized,90,unaffected,False,1.0,272,correct,False
node_degree/21,node_degree,clustering,zero_shot,11.,gemma4-12b,gemma4-12b,False,integer,11,0,,True,1.0,1.0,False,False,0.0,False,retokenized,184,unaffected,False,0.082,429,correct,False
node_degree/21,node_degree,components,zero_shot,11.,gemma4-12b,gemma4-12b,False,integer,11,0,,True,1.0,1.0,False,False,0.0,False,retokenized,177,unaffected,False,0.082,386,correct,False
node_degree/21,node_degree,degree,zero_shot,11.,gemma4-12b,gemma4-12b,False,integer,11,0,,True,1.0,1.0,False,False,0.0,False,retokenized,197,unaffected,False,1.0,502,correct,False
node_degree/21,node_degree,none,zero_shot,11.,gemma4-12b,gemma4-12b,False,integer,11,0,,True,1.0,1.0,False,False,0.0,False,retokenized,178,unaffected,False,0.082,387,correct,False
node_degree/21,node_degree,rwse,zero_shot,11.,gemma4-12b,gemma4-12b,False,integer,11,0,,True,1.0,1.0,False,False,0.0,False,retokenized,184,unaffected,False,0.616,429,correct,False
node_degree/22,node_degree,all,zero_shot,2.,gemma4-12b,gemma4-12b,False,integer,2,8,,True,1.0,1.0,False,False,0.0,False,retokenized,132,unaffected,False,1.0,452,correct,False
node_degree/22,node_degree,clustering,zero_shot,2.,gemma4-12b,gemma4-12b,False,integer,2,8,,True,1.0,1.0,False,False,0.0,False,retokenized,360,unaffected,False,0.082,1125,correct,True
node_degree/22,node_degree,components,zero_shot,2.,gemma4-12b,gemma4-12b,False,integer,2,8,,True,1.0,1.0,False,False,0.0,False,retokenized,232,unaffected,False,0.082,765,correct,True
node_degree/22,node_degree,degree,zero_shot,2.,gemma4-12b,gemma4-12b,False,integer,2,8,,True,1.0,1.0,False,False,0.0,False,retokenized,198,unaffected,False,1.0,652,correct,False
node_degree/22,node_degree,none,zero_shot,2.,gemma4-12b,gemma4-12b,False,integer,2,8,,True,1.0,1.0,False,False,0.0,False,retokenized,233,unaffected,False,0.082,768,correct,False
node_degree/22,node_degree,rwse,zero_shot,2.,gemma4-12b,gemma4-12b,False,integer,2,8,,True,1.0,1.0,False,False,0.0,False,retokenized,343,unaffected,False,0.616,1063,correct,True
node_degree/23,node_degree,all,zero_shot,7.,gemma4-12b,gemma4-12b,False,integer,7,15,,True,1.0,1.0,False,False,0.0,False,retokenized,225,unaffected,False,1.0,655,correct,False
node_degree/23,node_degree,clustering,zero_shot,7.,gemma4-12b,gemma4-12b,False,integer,7,15,,True,1.0,1.0,False,False,0.0,False,retokenized,151,unaffected,False,0.082,405,correct,False
node_degree/23,node_degree,components,zero_shot,7.,gemma4-12b,gemma4-12b,False,integer,7,15,,True,1.0,1.0,False,False,0.0,False,retokenized,142,unaffected,False,0.082,357,correct,False
node_degree/23,node_degree,degree,zero_shot,7.,gemma4-12b,gemma4-12b,False,integer,7,15,,True,1.0,1.0,False,False,0.0,False,retokenized,386,unaffected,False,1.0,959,correct,False
node_degree/23,node_degree,none,zero_shot,7.,gemma4-12b,gemma4-12b,False,integer,7,15,,True,1.0,1.0,False,False,0.0,False,retokenized,298,unaffected,False,0.082,809,correct,False
node_degree/23,node_degree,rwse,zero_shot,7.,gemma4-12b,gemma4-12b,False,integer,7,15,,True,1.0,1.0,False,False,0.0,False,retokenized,150,unaffected,False,0.616,403,correct,False
node_degree/24,node_degree,all,zero_shot,8.,gemma4-12b,gemma4-12b,False,integer,8,3,,True,1.0,1.0,False,False,0.0,False,retokenized,179,unaffected,False,1.0,523,correct,False
node_degree/24,node_degree,clustering,zero_shot,8.,gemma4-12b,gemma4-12b,False,integer,8,3,,True,1.0,1.0,False,False,0.0,False,retokenized,150,unaffected,False,0.082,414,correct,False
node_degree/24,node_degree,components,zero_shot,8.,gemma4-12b,gemma4-12b,False,integer,8,3,,True,1.0,1.0,False,False,0.0,False,retokenized,130,unaffected,False,0.082,320,correct,False
node_degree/24,node_degree,degree,zero_shot,8.,gemma4-12b,gemma4-12b,False,integer,8,3,,True,1.0,1.0,False,False,0.0,False,retokenized,197,unaffected,False,1.0,557,correct,False
node_degree/24,node_degree,none,zero_shot,8.,gemma4-12b,gemma4-12b,False,integer,8,3,,True,1.0,1.0,False,False,0.0,False,retokenized,141,unaffected,False,0.082,362,correct,False
node_degree/24,node_degree,rwse,zero_shot,8.,gemma4-12b,gemma4-12b,False,integer,8,3,,True,1.0,1.0,False,False,0.0,False,retokenized,149,unaffected,False,0.616,402,correct,False
node_degree/25,node_degree,all,zero_shot,2.,gemma4-12b,gemma4-12b,False,integer,2,0,,True,1.0,1.0,False,False,0.0,False,retokenized,107,unaffected,False,1.0,364,correct,False
node_degree/25,node_degree,clustering,zero_shot,2.,gemma4-12b,gemma4-12b,False,integer,2,0,,True,1.0,1.0,False,False,0.0,False,retokenized,103,unaffected,False,0.082,370,correct,False
node_degree/25,node_degree,components,zero_shot,2.,gemma4-12b,gemma4-12b,False,integer,2,0,,True,1.0,1.0,False,False,0.0,False,retokenized,67,unaffected,False,0.082,232,correct,False
node_degree/25,node_degree,degree,zero_shot,2.,gemma4-12b,gemma4-12b,False,integer,2,0,,True,1.0,1.0,False,False,0.0,False,retokenized,99,unaffected,False,1.0,361,correct,False
node_degree/25,node_degree,none,zero_shot,2.,gemma4-12b,gemma4-12b,False,integer,2,0,,True,1.0,1.0,False,False,0.0,False,retokenized,67,unaffected,False,0.082,232,correct,False
node_degree/25,node_degree,rwse,zero_shot,2.,gemma4-12b,gemma4-12b,False,integer,2,0,,True,1.0,1.0,False,False,0.0,False,retokenized,96,unaffected,False,0.616,340,correct,False
node_degree/26,node_degree,all,zero_shot,10.,gemma4-12b,gemma4-12b,False,integer,10,10,,True,1.0,1.0,False,False,0.0,False,retokenized,184,unaffected,False,1.0,454,correct,False
node_degree/26,node_degree,clustering,zero_shot,10.,gemma4-12b,gemma4-12b,False,integer,10,10,,True,1.0,1.0,False,False,0.0,False,retokenized,166,unaffected,False,0.082,381,correct,False
node_degree/26,node_degree,components,zero_shot,10.,gemma4-12b,gemma4-12b,False,integer,10,10,,True,1.0,1.0,False,False,0.0,False,retokenized,171,unaffected,False,0.082,405,correct,False
node_degree/26,node_degree,degree,zero_shot,10.,gemma4-12b,gemma4-12b,False,integer,10,10,,True,1.0,1.0,False,False,0.0,False,retokenized,194,unaffected,False,1.0,511,correct,False
node_degree/26,node_degree,none,zero_shot,10.,gemma4-12b,gemma4-12b,False,integer,10,10,,True,1.0,1.0,False,False,0.0,False,retokenized,421,unaffected,False,0.082,966,correct,False
